,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
22,J130926.35+282457.0,JINGLE185,185,4646-301-1-0034-0014,1237665427553910798,2261969811984640000,2009,53904,134,197.359805,28.415857,0.02065,1e-05,89.8438,2,-0.2750829,-0.07775361,8.900265,8.666854,8.745926,10.370646,10.33,0.05499983,10.117192,10.348626,0.04838074,10.34,0.08500004,10.342226,0.099695206,10.270178,0.23123436,8.790993,2.4439962,0.30166608,74.06495,5.8563147,2.5606458,8.667095,-0.2529499,0.4209742,-0.288,0.2,-0.16617848,0.0024263705,-0.17460819,0.0013905129,-0.518,0.045,0.12801404,0.017033324,0.025055451,-0.07572073,0.031021034,0.06069783,0.026435317,-0.026872147,0.03696123,3.19987,6.7998896,9.221433,13.708785,5,3,1,1,1,1,0.0021,0.0083,4.8,0.0018,0.0083,6.2027593,2.0025802,0.0036,6.5037894,0.25333846,1.7142857,10.070087,10.127429,7.2930694,7.096215,2,0.8480116,0.00173,1.375,1,8.299616,0.056671996,9.699971,4.326091,4.35,9.035015,0.056671996,8.95,0.0,0.0,0,0,0.0,0.0,1.1668946743011475,0.0,inf,inf,7.906515,0.050887,0.052723,0.8741199734484675,0.0685029983415618
23,J120018.00+001741.9,JINGLE23 ,23,756-301-4-0429-0213 ,1237648721767629013,321023342830184448,285,51930,516,180.075007,0.294986,0.02066,1e-05,89.888,1,-0.45880446,-1.0468727,8.672954,8.918181,8.745926,10.11014,10.33,0.07000017,10.254766,10.407013,0.0487702,10.1,0.089999676,10.0684805,0.09606171,9.719193,0.11004926,8.5526285,2.556333,0.44875306,64.33004,7.5920157,3.214154,9.573702,-0.5657999,0.29385895,-0.093,0.1525,-0.015192998,0.0041926675,-0.066284135,0.0035839658,-0.163,0.022499997,-0.10893088,0.07554698,0.043794397,0.017033324,0.016703634,0.09342169,0.04553087,0.033423774,0.016084978,1.5655228,5.014546,9.278899,9.278753,1,2,1,1,1,1,0.0258,0.0064,6.3,0.0237,0.0064,7.3226624,0.11727782,0.0123000005,7.0378194,0.091802076,4.7307696,10.038111,10.198657,7.4576044,7.306854,2,0.80671656,0.0031414,1.850568,1,8.429041,0.07924632,6.0975823,2.7658472,4.35,9.16444,0.07924632,9.11,0.0,0.0,1,2,9.2900305,-0.82010937,0.4485654830932617,0.022237641736865044,44.99599075317383,22.566022872924805,7.8891,0.041981,0.046049,0.6565899040408767,0.02082379144553523
24,J121520.15-002352.9,JINGLE24 ,24,752-301-3-0269-0157 ,1237648704040403101,324345518387914752,288,52000,314,183.833969,-0.39805,0.02079,1e-05,90.46244,1,-0.5960557,-0.09335736,8.539896,8.569136,8.428619,9.316198,9.102,0.11749983,9.343969,9.679146,0.05713039,9.35,0.09000015,9.415591,0.08750248,9.409282,0.16885787,7.761149,2.6915565,0.15822594,84.780655,4.5781894,2.163378,7.9884233,-0.5171899,0.19502778,-0.788,0.13,-0.6115482,0.0076745483,-0.6746872,0.0057805306,-0.553,0.062499985,-0.5399915,-0.48148605,0.14476481,-0.5850267,0.050110903,-0.4685211,0.1532804,-0.5850267,0.050110903,1.0844967,4.0021796,8.590355,10.369746,1,2,1,1,1,1,0.0104,0.0042,3.3,0.01,0.0042,6.9534473,0.18240368,0.0052,6.6694508,0.1503327,2.8888888,9.566408,9.46449,6.8913293,6.800098,0,0.8736535,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.0,0.0,0,0,0.0,0.0,0.5606076121330261,0.0323282890021801,42.916099548339844,18.9576358795166,7.357360000000001,0.083017,0.081747,0.6494435645428842,0.018231737572065653
25,J130636.39+275222.6,JINGLE25 ,25,5087-301-6-0284-0188,1237667324335227068,2524411147084392448,2242,54153,522,196.651636,27.872951,0.02094,1e-05,91.1254,1,-0.4382895,-0.41623938,8.695374,8.722943,8.710224,10.00582,10.12,0.01999998,9.970372,10.3516035,0.04884717,10.07,0.09000015,10.021232,0.09327316,10.086799,0.2119818,8.514831,2.9283247,0.44151673,64.81416,6.135567,2.636712,7.388771,0.29472008,0.10857894,0.312,0.145,0.15747245,0.00206393,0.13676904,0.0015237683,0.052,0.024999999,0.042589236,0.18469143,0.053931993,0.28103337,0.013642759,0.22010808,0.05494087,0.32221928,0.014476483,2.4966662,5.4421754,9.474867,12.438203,1,2,1,1,1,1,0.0416,0.0077,7.8,0.0374,0.0077,7.5326614,0.08941357,0.0147,7.127107,0.053178914,8.166667,10.20708,10.393926,7.5774956,7.057286,2,0.8692414,0.00295,1.997,1,8.47387,0.088431545,5.340529,3.884004,4.35,9.2092705,0.088431545,9.44,6.2117047,0.14083421,1,1,9.333971,-0.67184925,0.6471039056777954,0.023392006754875183,70.9637680053711,30.039958953857422,7.858458000000001,0.041291,0.038988,0.794358212346605,0.0243015175368966
26,J130916.08+292203.5,JINGLE26 ,26,4646-301-3-0033-0005,1237665428627587077,2262068493153232896,2009,53904,493,197.317016,29.367651,0.02094,1e-05,91.1254,1,-0.5024899,-0.31484538,8.627489,8.669953,8.584066,9.657188,9.607,0.01,9.66307,10.205799,0.052176204,9.67,0.08500004,9.754157,0.08780098,9.573569,0.12540138,8.211335,2.556048,0.8879828,27.6334,4.2404895,1.9472826,4.450373,0.096750095,0.14908113,0.197,0.08499999,0.10639047,0.0051390682,0.03180161,0.006046106,0.072,0.01,0.53684765,0.20682588,0.09171436,0.17318627,0.046635646,0.20951502,0.10187154,0.17026173,0.052819602,0.96977854,3.4253078,9.252363,0.0,1,1,1,1,1,1,0.0235,0.0054,7.7,0.023,0.0054,7.3215175,0.101964794,0.0179,7.2126427,0.063081875,6.8846154,10.306395,10.227372,6.4564147,7.0374265,2,0.9183456,0.00186152,0.8606725,1,8.10833,0.083848014,5.691109,4.9968877,4.35,8.843729,0.083848014,9.35,4.695827,0.09583967,1,1,9.322072,-0.3351164,0.544111430644989,0.021372508257627487,48.03874588012695,30.020915985107422,7.554005999999999,0.043172,0.044711,0.5932533074733581,0.013482617498818501
27,J121552.50+002402.5,JINGLE27 ,27,756-301-4-0455-0063 ,1237648721769332799,324365034719307776,288,52000,385,183.968749,0.400698,0.02104,1e-05,91.56745,1,0.07842914,-0.34651223,9.537116,8.865981,8.765045,10.673109,10.49,0.05499983,10.4065485,10.61298,0.049691737,10.64,0.07999992,10.588487,0.09138727,10.853592,0.15505384,8.546849,2.638167,0.66179085,49.122,9.933995,4.3937173,9.885151,-1.1254399,0.75135434,-1.238,1.8225,-0.24954905,0.0149264075,-0.46586925,0.022216449,-0.058,0.035,0.2668281,0.096910015,0.114653744,0.06069783,0.022658842,0.07188199,0.1361771,0.025305841,0.024582706,-99.0,4.54352,8.769017,0.0,1,1,1,1,0,1,0.0857,0.0083,12.0,0.0855,0.0083,7.895959,0.04215958,0.015800001,7.16265,0.05772268,7.52381,10.329673,10.0409975,7.0341134,7.2837534,0,0.76316285,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,1,1,9.923129,-0.74998,-0.1321745067834854,-0.03647882863879204,6.526130199432373,4.356442928314209,7.880678,0.054527,0.0635,0.6051681500509791,0.15685622807874827
28,J131047.64+294235.6,JINGLE28 ,28,4646-301-4-0035-0167,1237665429164589223,2262072891199744000,2009,53904,509,197.698525,29.709901,0.0212,1e-05,92.274864,1,-0.5032674,-0.8853571,8.626707,8.852268,8.663574,10.288448,9.907,0.12650013,9.873447,10.3849125,0.04961015,10.27,0.10500002,10.207721,0.092206,10.366472,0.15965888,7.9842215,2.1759703,0.73019034,43.558228,8.608819,4.259006,10.817896,-0.0703099,0.22734816,-0.403,0.385,0.07037909,0.006424104,-0.003938693,0.008218544,0.022,0.0275,0.43472028,0.11394334,0.03340727,0.053078443,0.015373256,0.10037054,0.037914596,0.025305841,0.016388472,0.738319,3.4017277,9.193378,0.0,1,1,1,1,1,1,0.0416,0.0074,6.5,0.0403,0.0074,7.5759826,0.07974638,0.0122,7.0570374,0.0747556,5.809524,10.352501,10.167317,6.9148684,7.2880254,2,0.71998966,0.00275,1.334,1,8.309425,0.107690424,4.2606335,2.9617302,4.35,9.044825,0.107690424,8.85,0.0,0.0,1,1,9.5592165,-0.72923183,0.5512158274650574,0.026823440566658974,46.15110778808594,22.95050621032715,7.912884,0.043325,0.044976999999999996,0.6620926826556839,0.02313379485487436
29,J115846.24-012757.0,JINGLE29 ,29,1231-301-6-0070-0012,1237650762927308812,372774888596858880,331,52368,371,179.692678,-1.465839,0.02137,1e-05,93.026695,1,-0.5230844,-0.8695916,8.607097,8.840882,8.630829,9.441351,9.777,0.01,9.686645,9.984109,0.048924815,9.67,0.09000015,9.657648,0.08616543,9.716449,0.17251402,8.6692915,2.583975,0.56647927,56.21488,3.0857663,1.4741304,3.6412654,-0.28800988,0.13260867,-0.238,0.1275,-0.37460604,0.0030914524,-0.3768564,0.004252455,-0.328,0.01,-0.302659,-0.28399667,0.033407267,-0.26760623,0.016084978,-0.24412514,0.038096007,-0.23657201,0.022463508,1.6840025,3.7796526,8.918068,13.696481,10,3,1,1,1,1,0.025,0.0088,4.1,0.0237,0.0088,7.352474,0.16125701,0.0076,6.8585396,0.108573616,4.0,9.590473,9.825426,6.862387,6.549126,0,0.9572714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0,0,0.0,0.0,0.5489736199378967,0.031245306134223938,40.31370544433594,19.521331787109375,7.412792,0.050726,0.049654000000000004,0.6807067006418349,0.021021803823941546
30,J130558.70+252756.4,JINGLE30 ,30,5224-301-6-0277-0120,1237667912745287800,2997300933613873152,2662,54505,565,196.494603,25.465687,0.02177,1e-05,94.79642,1,-0.2789672,-0.6491003,8.894806,8.848442,8.626869,9.94669,9.762,0.14249992,9.712793,10.0460205,0.04880638,9.95,0.08500004,9.947106,0.090238094,9.972679,0.18531878,8.569021,2.7358544,0.7759923,39.50464,3.5628424,1.716784,3.7233875,-0.0635199,0.13505898,-0.188,0.1125,-0.25597823,0.0050943135,-0.29518667,0.0064776116,-0.263,0.09499999,-0.0765084,-0.29242983,0.051093467,-0.14266749,0.030159337,-0.29242983,0.059609044,-0.13076827,0.035213064,1.1893003,4.0467005,8.966459,11.716003,1,2,1,1,2,1,0.0168,0.0042,5.7,0.0164,0.0042,7.2089386,0.11122175,0.0098,6.9853206,0.062042065,7.0000005,9.930254,10.0224285,6.679282,6.6461096,2,0.9463982,0.00128,0.671,1,8.034166,0.10237165,4.5100145,2.884698,4.35,8.769566,0.10237165,9.03,0.0,0.0,1,1,9.367028,-0.57966137,0.5569427609443665,0.022209104150533676,59.383262634277344,27.665054321289062,7.486271,0.063812,0.06373,0.6531349642548139,0.02116284403878219
31,J131502.15+280210.9,JINGLE31 ,31,5115-301-6-0172-0076,1237667444586971212,2525516700003100672,2243,53794,448,198.758959,28.036362,0.02179,1e-05,94.88492,1,-0.5107924,-0.6181635,8.61919,8.7643585,8.568136,9.650801,9.552,0.06500006,9.547546,9.996522,0.049364325,9.71,0.099999905,9.731065,0.10666466,9.742434,0.13413727,8.371709,2.5048103,0.9112899,24.537556,3.2034051,1.5533926,3.1300883,-0.2078799,0.18994056,-0.258,0.12499999,-0.16354667,0.007418459,-0.2787087,0.0077906395,-0.198,0.0775,0.10895988,-0.119186416,0.034286406,-0.23657201,0.029951345,-0.14266749,0.042223074,-0.28399667,0.04175909,0.7709312,3.646438,8.9373045,0.0,1,1,1,1,1,1,0.0064,0.0042,2.0,0.0061,0.0042,6.780235,0.2990224,0.0038,6.574689,0.27429125,1.5833333,10.026521,9.784261,6.5889297,6.8601584,2,0.9557358,0.000956681,0.4457831,1,7.8573694,0.0764201,6.380535,3.3966591,4.35,8.592769,0.0764201,8.97,0.0,0.0,1,1,9.225576,-0.4252243,0.5092715620994568,0.024092048406600952,37.80615234375,25.49643325805664,7.455992999999999,0.050501,0.050778,0.5816604560014732,0.01626819788051753
32,J130329.08+263301.7,JINGLE22 ,22,5115-301-2-0156-0202,1237667442438439114,2524319337863473152,2242,54153,188,195.871173,26.550498,0.0221,1e-05,96.25721,2,-0.25605828,-0.07287194,8.927443,8.67138,8.770954,10.631285,10.56,0.01,10.484945,10.6634445,0.04845605,10.62,0.08499956,10.588116,0.093354225,10.625375,0.21428265,8.859433,3.0920296,0.5152695,59.810066,7.6521893,3.1255298,7.2171702,-0.2085299,0.38833153,-0.383,0.5675,0.06264996,0.0067842514,0.05218163,0.0056136614,-0.108,0.017499998,-0.041492574,0.064457975,0.07113444,0.12385166,0.01632686,0.096910015,0.072961465,0.15836251,0.018095601,1.6829004,5.127787,9.410539,10.81004,1,2,1,1,0,1,0.0125,0.0092,3.5,0.0122,0.0092,7.093737,0.32750076,0.0096,6.9896483,0.08143021,5.3333335,10.148274,10.187239,7.6912208,7.604334,2,0.8667601,0.00367,1.886,1,8.496128,0.11049529,4.1404414,4.4049797,4.35,9.231527,0.11049529,8.87,1.1979747,0.13456197,1,1,9.935466,-0.6958189,0.39008763432502747,0.037374500185251236,26.903133392333984,11.32420825958252,8.204089999999999,0.052244000000000006,0.054491,0.7046605691143875,0.05353139933239878
33,J132359.95+305556.7,JINGLE183,183,4599-301-2-0192-0211,1237665226237673683,2368899790814603264,2104,53852,23,200.999804,30.932421,0.02228,1e-05,97.054306,3,0.004740315,0.23226058,9.379651,8.657193,8.759884,10.476745,10.44,0.01,10.344742,10.517491,0.048247073,10.53,0.09499979,10.467939,0.098903656,10.437522,0.20969677,8.922477,2.837318,0.24994895,77.566345,6.0686064,2.4975197,8.353928,-0.5246299,0.52044594,-0.118,0.22,-0.25540066,0.003305702,-0.2678226,0.001995244,-0.558,0.0325,-0.18166772,0.07918126,0.028952964,-0.07572073,0.06721224,0.1271048,0.025928026,-0.031517047,0.06537766,2.9124038,7.2205763,9.195467,13.192328,2,3,1,1,1,1,0.0003,0.0042,3.5,-0.0017,0.0042,0.0,0.0,0.0052,6.7305436,0.13362908,3.2499998,10.03349,10.179264,7.55103,7.077731,2,0.8599718,0.00142,1.119,1,8.276504,0.09569059,4.8709354,4.48513,4.35,9.011904,0.09569059,9.09,2.5279546,0.14336698,0,0,0.0,0.0,0.410460501909256,0.04532156512141228,26.890771865844727,9.618556022644043,7.772517999999999,0.028492,0.031038,0.7199165639491059,0.053214884653044914
34,J125809.99+242056.1,JINGLE32 ,32,5224-301-3-0265-0123,1237667911133888635,2996020002567514112,2661,54505,1,194.541638,24.348926,0.02261,1e-05,98.5162,1,-0.7046448,0.16521335,8.453232,8.451645,8.550383,9.507686,9.492,0.01,9.5101795,10.047628,0.048935562,9.54,0.07999992,9.607987,0.09993315,9.455511,0.16727719,8.731657,3.0906181,0.5387929,58.173443,2.210648,0.9426555,2.120265,0.052270096,0.20981379,0.042,0.0775,-0.054886077,0.006834435,-0.11932293,0.009716832,-0.168,0.032499995,0.38385493,-0.13667713,0.029746195,-0.036212165,0.056647103,-0.16115092,0.037764736,-0.050610002,0.06831599,0.6440928,2.7859786,8.990151,11.402875,1,2,1,1,1,1,0.0208,0.0062,3.6,0.0204,0.0062,7.3371563,0.13199146,0.0106999995,7.0569096,0.1664119,2.609756,10.109717,9.902873,6.3035164,6.88846,2,0.9847928,0.00107,0.266,2,7.7587047,0.0,2.420008,11.040157,4.35,8.494104,0.0,9.22,0.0,0.0,1,1,9.358197,-0.14948845,0.5588011145591736,0.017677925527095795,71.69916534423828,35.217411041259766,7.467816,0.058803999999999995,0.057004,0.5550334995300162,0.015294551306405429
35,J130945.77+283716.3,JINGLE33 ,33,4649-301-2-0099-0215,1237665440979943639,2261966513449756672,2009,53904,122,197.440708,28.621208,0.02262,1e-05,98.56051,1,-0.3447292,-0.5063375,8.806827,8.781714,8.51078,9.7130575,9.362,0.06,9.789794,9.829162,0.049633294,9.8,0.09500027,9.714212,0.104708195,9.812722,0.19484629,8.193945,2.3740258,0.6104325,53.020164,3.3271334,1.5549579,3.844612,-0.4824599,0.2418868,-0.373,0.1,-0.67145246,0.0037093614,-0.71299464,0.0027190521,-0.738,0.04,0.6184385,0.32014626,0.049871136,0.10720996,0.013571703,0.36921585,0.050110903,0.15228833,0.0122336475,2.405875,7.684827,8.692082,13.258706,3,3,1,1,1,1,0.003,0.0021,1.4,0.0028,0.0021,6.475075,0.32572085,0.009699999,7.0146885,0.09402251,4.6190476,10.326094,10.299943,6.451624,6.88007,2,0.9510241,0.002,0.551,1,7.9820566,0.13160968,3.421234,3.0029638,4.35,8.717457,0.13160968,8.88,1.3377273,0.10068251,0,0,0.0,0.0,0.5247941613197327,0.0516614094376564,34.43939971923828,10.631340980529785,7.5167839999999995,0.036407,0.033935,0.7369061441064982,0.0373984821086446
36,J132703.18+305836.6,JINGLE34 ,34,4623-301-3-0266-0124,1237665329858609276,2375711533767354368,2110,53467,228,201.763274,30.976845,0.02266,1e-05,98.73778,1,-0.52045244,-0.5591755,8.609667,8.742391,8.573963,9.860236,9.572,0.059999943,9.690231,10.23234,0.049101956,9.88,0.099999905,9.997802,0.10458326,10.042306,0.14328119,7.934985,2.5519402,0.49679437,61.080032,6.209418,2.6512969,6.403985,0.1665801,0.2034029,0.097,0.105,0.06421193,0.007847264,0.029098082,0.009219166,0.097,0.0225,0.5638129,0.033423774,0.044233695,0.008600163,0.017031156,0.033423774,0.048254937,0.00432137,0.021499727,0.77945375,3.2065406,9.169196,0.0,1,1,1,1,1,1,0.0401,0.0065,8.0,0.0396,0.0065,7.6271725,0.07128571,0.0,0.0,0.0,0.0,10.288453,10.039414,6.4835563,7.3157606,2,0.89164066,0.00206848,0.9306247,1,8.211224,0.100314185,4.6149807,3.8376381,4.35,8.946623,0.100314185,9.26,0.0,0.0,0,0,0.0,0.0,0.574785590171814,0.025130655616521835,45.441856384277344,26.469064712524414,7.8089759999999995,0.044985000000000004,0.045413,0.6436054520192499,0.020852199923034456
37,J131958.31+281449.3,JINGLE35 ,35,4646-301-1-0049-0144,1237665427554893968,2254084931959416832,2002,53471,121,199.992987,28.247041,0.0227,1e-05,98.91502,1,-0.36551926,-0.69703513,8.78071,8.836084,8.723358,10.133588,10.19,0.07999992,10.259337,10.402085,0.04849378,10.17,0.09000015,10.160262,0.092190266,10.308812,0.18942769,8.873921,2.5611966,0.62970984,51.580227,4.20512,1.8887877,4.625194,-0.030199904,0.18458635,0.082,0.11749999,0.0545179,0.0042448062,0.008254122,0.0040708967,-0.053,0.022499999,-0.1043607,0.18184358,0.04285801,0.11394334,0.06347381,0.20682588,0.048554663,0.13672057,0.066570684,1.4573604,4.6865773,9.322299,11.477121,1,2,1,1,0,1,0.0429,0.0071,6.8,0.0422,0.0071,7.6563478,0.07306851,0.0197,7.3255014,0.07715891,5.6285715,10.025182,10.154728,7.462164,7.040602,2,0.9306118,0.0028,1.695,1,8.47316,0.09291031,5.039993,2.848083,4.35,9.208559,0.09291031,9.25,1.7485715,0.13948736,0,0,0.0,0.0,0.48992133140563965,0.026764661073684692,44.73166275024414,20.06138038635254,7.710153999999999,0.038869,0.039051,0.6170085272590042,0.023039740314136144
38,J130851.54+283745.4,JINGLE36 ,36,4649-301-2-0097-0127,1237665440979812479,2261990152949753856,2009,53904,208,197.214773,28.629285,0.02273,1e-05,99.04797,1,-0.551561,-0.22648603,8.579953,8.625976,8.554844,9.462542,9.507,0.0625,9.429389,9.890506,0.050548047,9.51,0.09499979,9.56698,0.08932781,9.563553,0.14705689,8.170837,2.5597339,0.31790462,72.98679,4.516972,2.04342,5.9200606,-0.26507992,0.2238018,-0.468,0.11500001,-0.3968491,0.006567811,-0.47435534,0.007659218,-0.338,0.022499993,-0.009214148,-0.3467875,0.06755692,-0.39794,0.032572087,-0.3467875,0.0772079,-0.39794,0.032572087,0.80489665,4.0440702,8.739617,13.258706,2,3,1,1,1,1,0.0043,0.002,2.1,0.0037,0.002,6.600404,0.23475379,0.0,0.0,0.0,0.0,9.881167,9.823474,6.4709935,6.778079,0,0.9159401,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0,0,0.0,0.0,0.49805915355682373,0.033193547278642654,32.14589309692383,16.96635627746582,7.394597999999999,0.044732999999999995,0.044374000000000004,0.5877791282770081,0.019918097637023336
39,J132035.40+340821.7,JINGLE186,186,4576-301-4-0531-0233,1237665128549384425,2277709594924967936,2023,53851,51,200.147526,34.139376,0.02306,1e-05,100.510826,2,-0.21146965,-0.20869939,8.994038,8.729113,8.765045,10.38645,10.49,0.01,10.455413,10.969787,0.048465274,10.36,0.049999714,10.302008,0.1025753,10.348466,0.1575569,8.667384,2.4101906,0.54176795,57.96474,7.7745037,3.663933,9.378372,0.8318201,0.34806764,1.477,0.11750001,0.9887844,0.0012849851,0.97358245,0.0012732088,1.457,0.01,1.534694,1.5993371,0.039878614,1.3481101,0.009936751,1.6480671,0.0401383,1.3948017,0.009973725,2.6441815,4.6607594,10.291538,11.8361435,1,2,1,1,1,1,0.1372,0.0254,22.0,0.1273,0.0254,8.149765,0.0866542,0.084,7.969216,0.030504018,14.2372875,11.450031,11.59879,8.283022,8.03543,2,0.79884905,0.01315,27.855,1,9.7026415,0.04805781,13.079982,4.4692287,4.35,10.438042,0.04805781,9.28,103.55628,0.13355525,0,0,0.0,0.0,0.7928304672241211,0.03319285809993744,90.9674072265625,24.75414276123047,8.640148,0.015841,0.016196000000000002,1.0029144791242752,0.035678493822722965
40,J131940.07+274221.7,JINGLE160,160,5087-301-6-0304-0097,1237667324336537697,2525563704125188096,2243,53794,619,199.916972,27.706052,0.02313,1e-05,100.82122,2,-0.27068996,-0.14696719,8.906477,8.690409,8.621532,10.146701,9.742,0.09250021,9.864154,10.166659,0.048340876,10.2,0.125,10.175358,0.09102535,10.220641,0.2236139,8.679679,2.4874299,0.8811563,28.481295,3.5655904,1.6054022,3.0910273,0.3932601,0.3651497,0.112,0.29500002,0.049946,0.002257484,0.038740687,0.0016939213,0.047,0.085,-0.06362792,0.07918126,0.05066769,0.22010808,0.015697392,0.12385166,0.05224595,0.26717174,0.016432764,2.56955,4.6751657,9.3617325,10.796376,1,2,1,1,0,1,0.0132,0.0044,3.3,0.0126,0.0044,7.147985,0.15165839,0.0028,6.4947724,0.3567419,1.2173913,10.062927,10.296006,7.471284,6.993392,2,0.95800936,0.00214415,2.4680448,1,8.65274,0.054599356,10.311232,4.5493364,4.35,9.38814,0.054599356,9.28,2.7559865,0.1287108,1,1,9.36441,-0.78229046,0.5793580412864685,0.01662399433553219,66.82598114013672,40.84502410888672,7.636274,0.035667000000000004,0.035013999999999997,0.7744916076825162,0.02101322573741773
41,J131508.21+302413.5,JINGLE37 ,37,4646-301-6-0040-0058,1237665430238658618,2368953392006457344,2104,53852,218,198.784232,30.403771,0.02315,0.0,100.90991,1,-0.32453385,-0.6274529,8.832964,8.826934,8.765984,10.377078,10.5,0.01,10.457666,10.498205,0.048458938,10.43,0.09500027,10.359083,0.0915761,10.382626,0.19027674,9.084276,2.9296355,0.73442096,43.196526,4.9888053,2.143438,4.5339236,0.7886801,0.091563195,0.452,0.15500002,0.21344373,0.003550693,0.19856636,0.0025955155,0.057,0.01,0.818027,0.38201705,0.06847796,0.42160395,0.016450549,0.4265113,0.06994256,0.46686763,0.016304571,2.6263978,5.832336,9.547199,12.666785,1,2,1,1,2,1,0.0227,0.0104,2.6,0.0176,0.0104,7.293891,0.25662854,0.0128999995,7.158968,0.13803157,3.1463416,10.464411,10.518514,6.565659,7.16643,2,0.92651105,0.00353,2.476,1,8.654892,0.08374529,5.6995406,2.8050706,4.35,9.390291,0.08374529,9.56,3.3410306,0.13664925,0,0,0.0,0.0,0.6242450475692749,0.020016178488731384,70.37699127197266,34.7894287109375,7.805853,0.039633999999999996,0.037123,0.7795029349102437,0.020342056137484046
42,J131928.01+274456.2,JINGLE38 ,38,5087-301-6-0303-0093,1237667324336472157,2525560680468211712,2243,53794,608,199.866709,27.748969,0.02324,1e-05,101.309044,1,-0.4830946,-0.3963742,8.647299,8.702249,8.626869,9.818261,9.762,0.07250023,9.847212,10.061874,0.04853493,9.86,0.08500004,9.920784,0.08955622,9.782865,0.17290398,8.976895,2.8163867,0.5389568,58.161957,2.0629818,0.99559474,2.3573966,0.25568008,0.1222616,0.042,0.1175,-0.10375784,0.0027799679,-0.13165005,0.0023548296,-0.213,0.17750001,-0.08023212,-0.09151498,0.080424905,-0.0222764,0.018286083,-0.05551733,0.08883297,0.017033324,0.016703634,2.05709,5.106306,9.188346,10.796376,2,3,1,1,1,1,0.0044,0.0022,2.0,0.0039,0.0022,6.642872,0.24498664,0.0028,6.4989653,0.32572085,1.3333334,9.873759,10.050766,7.0330124,6.681241,2,0.98141897,0.0022022,0.98285,1,8.25702,0.100578085,4.6012287,4.1854177,4.35,8.99242,0.100578085,9.22,3.805509,0.12953883,1,1,9.336254,-0.48200703,0.5535621047019958,0.0232230257242918,42.63990020751953,28.74842643737793,7.418328,0.040858,0.038932999999999995,0.6869627051566803,0.017119954985800635
