dr7objid,dr8objid,objid
587734892215730276,1237660613440634958,1237660613440634958
587734862686519314,1237660583911424078,1237660583911424078
587734690889203900,1237660412114108585,1237660412114108585
587734690889793728,1237660412114698458,1237660412114698458
587734691423256693,1237660412648161583,1237660412648161583
587734691423518986,1237660412648423793,1237660412648423793
587734691423518986,1237660412648423793,1237660412648423793
587734691424698452,1237660412649603164,1237660412649603164
587734894362886302,1237660615587791045,1237660615587791045
587734892216778825,1237660613441683529,1237660613441683529
587734892218024015,1237660613442928739,1237660613442928739
587734894363213923,1237660615588118628,1237660615588118628
587734894363869299,1237660615588773997,1237660615588773997
587734892218417193,1237660613443321982,1237660613443321982
587734894365180036,1237660615590084742,1237660615590084742
587734894366949513,1237660615591854212,1237660615591854212
587734894367014959,1237660615591919654,1237660615591919654
587734691962224777,1237660413187129460,1237660413187129460
587734892218482769,1237660613443387487,1237660613443387487
587734892219465823,1237660613444370451,1237660613444370451
587734691964256422,1237660413189161143,1237660413189161143
587734892219727977,1237660613444632687,1237660613444632687
587734892220186688,1237660613445091400,1237660613445091400
587734892746702922,1237660613971607624,1237660613971607624
587734892746702930,1237660613971607634,1237660613971607634
587734862686519314,1237660583911424078,1237660583911424078
587734863217623271,1237660584442527983,1237660584442527983
587734863217623271,1237660584442527985,1237660584442527985
587734892746833976,1237660613971738680,1237660613971738680
587734892747751490,1237660613972656199,1237660613972656199
587734892747882514,1237660613972787219,1237660613972787219
587734863218081795,1237660584442986499,1237660584442986499
587734892748013633,1237660613972918322,1237660613972918322
587734892748013770,1237660613972918476,1237660613972918476
587734892748669007,1237660613973573714,1237660613973573714
587734863221096591,1237660584446001255,1237660584446001255
587734841206047102,1237660562430951808,1237660562430951808
587734862145192189,1237660583370097066,1237660583370097066
587734862146175197,1237660583371079884,1237660583371079884
587734892751028339,1237660613975933049,1237660613975933049
587734892751618122,1237660613976522827,1237660613976522827
587734892752666719,1237660613977571495,1237660613977571495
587734892753322038,1237660613978226736,1237660613978226736
587734892755746885,1237660613980651581,1237660613980651581
587734892755746926,1237660613980651622,1237660613980651622
587734892755943641,1237660613980848352,1237660613980848352
587734892755943644,1237660613980848359,1237660613980848359
587734892756074615,1237660613980979284,1237660613980979284
587734892756205642,1237660613981110352,1237660613981110352
587734863753904377,1237660584978809073,1237660584978809073
587734892756271131,1237660613981175912,1237660613981175912
587734892756271213,1237660613981175925,1237660613981175925
587734863754231935,1237660584979136534,1237660584979136534
587734863755083955,1237660584979988660,1237660584979988660
587734892756467783,1237660613981372472,1237660613981372472
587734892756664413,1237660613981569110,1237660613981569110
587734862147092644,1237660583371997347,1237660583371997347
587734893284294790,1237660614509199498,1237660614509199498
587734893284360296,1237660614509264978,1237660614509264978
587734862147158045,1237660583372062740,1237660583372062740
587734893284425832,1237660614509330528,1237660614509330528
587734893284425844,1237660614509330541,1237660614509330541
587734893286326369,1237660614511231078,1237660614511231078
587734893287112768,1237660614512017489,1237660614512017489
587734893287899334,1237660614512804070,1237660614512804070
587734893288226891,1237660614513131530,1237660614513131530
587734893288489054,1237660614513393756,1237660614513393756
587734863757639814,1237660584982544503,1237660584982544503
587734893288489063,1237660614513393764,1237660614513393764
587734623247794423,1237660344472699142,1237660344472699142
587734864294183053,1237660585519087761,1237660585519087761
587734864294969500,1237660585519874230,1237660585519874230
587734893293076578,1237660614517981273,1237660614517981273
587734891674533988,1237660612899438697,1237660612899438697
587734891674796114,1237660612899700819,1237660612899700819
588297865266331745,1237660636537815140,1237660636537815140
587734891679055945,1237660612903960653,1237660612903960653
587734891679056005,1237660612903960767,1237660612903960767
587734891679383635,1237660612904288329,1237660612904288329
587734893825556590,1237660615050461291,1237660615050461291
588297863650672712,1237660634922156102,1237660634922156102
588297863650672713,1237660634922156104,1237660634922156104
588297863651131486,1237660634922614872,1237660634922614872
588297863651983566,1237660634923466947,1237660634923466947
588297863653163151,1237660634924646525,1237660634924646525
588297863653490787,1237660634924974185,1237660634924974185
588297863654146107,1237660634925629505,1237660634925629505
587734893826211978,1237660615051116686,1237660615051116686
587734893827129437,1237660615052034133,1237660615052034133
587734893828636763,1237660615053541484,1237660615053541484
587734893829423111,1237660615054327815,1237660615054327815
587734893830144182,1237660615055048877,1237660615055048877
587734893830209616,1237660615055114312,1237660615055114312
587734893830996081,1237660615055900767,1237660615055900767
587734892211077311,1237660613435982019,1237660613435982019
587734892213764181,1237660613438668868,1237660613438668868
587734892214812737,1237660613439717420,1237660613439717420
587734892214812744,1237660613439717428,1237660613439717428
587734892214812811,1237660613439717501,1237660613439717501
588297864175091926,1237660635446575315,1237660635446575315
588297864175091942,1237660635446575332,1237660635446575332
588297864175353962,1237660635446837350,1237660635446837350
588297864175419543,1237660635446902923,1237660635446902923
588297864175681694,1237660635447165228,1237660635447165228
587734894362689696,1237660615587594434,1237660615587594434
587734894363017305,1237660615587922024,1237660615587922024
587734892216385577,1237660613441290289,1237660613441290289
587734894364393556,1237660615589298251,1237660615589298251
587734894364459046,1237660615589363753,1237660615589363753
587734894367932594,1237660615592837288,1237660615592837288
587734894367998137,1237660615592902826,1237660615592902826
587734892747948125,1237660613972852818,1237660613972852818
588297864180858994,1237660635452342413,1237660635452342413
588297864181317772,1237660635452801172,1237660635452801172
588297864181710903,1237660635453194288,1237660635453194288
588297863111770120,1237660634383253566,1237660634383253566
588297863111770121,1237660634383253567,1237660634383253567
588297863111770199,1237660634383253586,1237660634383253586
588297863111835917,1237660634383319261,1237660634383319261
588297863112294443,1237660634383777815,1237660634383777815
588297863112622193,1237660634384105586,1237660634384105586
587734892751814780,1237660613976719485,1237660613976719485
588297863112949883,1237660634384433270,1237660634384433270
587734892754108539,1237660613979013254,1237660613979013254
588297863113212098,1237660634384695491,1237660634384695491
587734892754960404,1237660613979865165,1237660613979865165
587734892755353685,1237660613980258369,1237660613980258369
588297863113277558,1237660634384761005,1237660634384761005
588297863113277567,1237660634384761017,1237660634384761017
588297863113277574,1237660634384761026,1237660634384761026
588297863113670768,1237660634385154145,1237660634385154145
588297863113670786,1237660634385154165,1237660634385154165
587734892756795457,1237660613981700162,1237660613981700162
588297863113998469,1237660634385481849,1237660634385481849
587734892756795471,1237660613981700184,1237660613981700184
588297863114588228,1237660634386071667,1237660634386071667
588297863114719302,1237660634386202684,1237660634386202684
587734892756795475,1237660613981700188,1237660613981700188
587734892757385335,1237660613982290035,1237660613982290035
587734893286653958,1237660614511558660,1237660614511558660
587734893286654047,1237660614511558784,1237660614511558784
587734893287178279,1237660614512082980,1237660614512082980
587734893287768131,1237660614512672830,1237660614512672830
588297864189968489,1237660635461451864,1237660635461451864
588297864190296100,1237660635461779518,1237660635461779518
588297864190296167,1237660635461779623,1237660635461779623
588297864190296169,1237660635461779629,1237660635461779629
587734893288357907,1237660614513262610,1237660614513262610
588297864190951553,1237660635462434937,1237660635462434937
587734893288358001,1237660614513262697,1237660614513262697
588297864191410289,1237660635462893719,1237660635462893719
587734893289668664,1237660614514573367,1237660614514573367
588297864708161649,1237660635979645215,1237660635979645215
588297863634682233,1237660634906165437,1237660634906165437
588297863634682248,1237660634906165631,1237660634906165631
