,Unnamed: 0,Unnamed: 0.1,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
3364,6419,61398,0.04645132,1.29016435e-05,51.495243,1.3640143999999998,12.808691,1.1412235000000002,0.60426235,0.010041045792540957,588015507664470157,0.3596508,13.055274,-1.0771366000000002,10.248779,10.153711,10.346404,-0.5503873,-1.0003968,-0.16875003,-0.58457345,0.0,-5.113917074272115,1,9.012599,8.968173,9.0904255,9.029299,0.05052837,6419,68.92124798966525
3368,6427,61482,0.044471297,1.4649896e-05,86.92544000000002,1.1225736000000002,23.214907,0.9763725,0.57337993,0.005102911420591266,587731186209521813,0.9403224,12.809647,-0.18622541,9.926838,9.841618,10.025351,-0.2724241,-0.5809894,0.06404116,-0.25847414,0.0,-4.8252204177827664,1,8.93099,8.912851,8.964951,8.938901,0.03068019,6427,19.89423005630626
3369,6428,61483,0.055957746,7.852947000000001e-06,275.81598,1.7404845000000002,72.98949,1.2638971,0.57735914,0.0021181328601137424,587731185672650852,0.8711479,12.76757,-0.4867988,9.90337,9.833667,9.993736,0.10350869,-0.1398468,0.37027022,0.11521171,0.0,-4.471543258348934,1,8.990065,8.983122999999997,8.997005,8.990065,0.0457709,6428,29.407691893112517
3372,6434,61504,0.042723257,9.020893e-06,66.379814,1.5023901000000002,21.654179,1.3213896,0.48649433,0.009220780181482093,588015508200947793,0.6426536999999999,12.120701,-0.7179977,10.00779,9.912567999999998,10.09704,-1.4576656,-1.7173077,-1.0490000000000002,-1.3831539,0.0,-4.622769222904903,1,8.665994,8.58202,8.737892,8.659956,0.025560232,6434,50.01001495065472
3373,6435,61507,0.042466115,1.0930572e-05,67.75407,1.0309149,18.848854,0.96209913,0.5556504,0.006435091625595673,588015508200947798,0.3325689000000001,12.139661,-0.7372086999999999,9.404454,9.338508,9.497035,-0.33971617,-0.9198113,0.005523239,-0.45714402,0.0,-5.225141282854047,1,8.742761999999999,8.702003999999999,8.810085,8.756044000000001,0.026538387000000004,6435,70.57522836063467
3374,6436,61511,0.044349633,7.39487e-06,658.4482,3.1353376,169.83948,1.8297187,0.588483,0.0013194601247031384,588015508737949750,0.4128259,12.453075,-0.36591262,9.967489,9.886849,10.074333,0.15822381,-0.11060601,0.51468533,0.20203966,0.0,-4.716687999558181,1,9.010067,9.0032215,9.016912,9.010067,0.031585798,6436,65.61752252452767
3375,6437,61512,0.0445525,1.1324645e-05,168.14632,1.4182848999999995,41.07203300000001,1.1463765,0.61214113,0.003093152257335955,587731186209390719,0.22435529999999998,12.510329,-0.13241667,10.084243,10.018585,10.172221,0.28217834,-0.027710691000000003,0.5888095,0.2805494,0.0,-4.8157786294231615,1,8.954829,8.941112,8.991854,8.966482000000003,0.032510817000000004,6437,77.03502960944809
3376,6438,61515,0.044425488,8.862726e-06,132.23834,1.2227534,35.929123,1.0366182,0.5659108,0.0035750050815984437,588015508737884312,0.7412025999999999,12.30364,-0.40887293,9.491362,9.39951,9.61601,-0.6335527,-1.134054,-0.13698639,-0.63552016,0.0,-5.131797915002565,1,8.550033,8.528843,8.571774000000001,8.550308,0.02470659,6438,42.16604035933205
3377,6439,61519,0.043465972,8.0312075e-06,122.12288999999998,1.1736681,30.62086,1.0244251,0.6007796999999999,0.003790407473620436,588015507664076945,0.7490281,12.133563,-1.1032811000000002,9.569354,9.481231,9.675321,-0.77012974,-1.1180555,-0.36107382,-0.73956466,0.0,-4.804042481840282,1,8.800521,8.728757,8.818339,8.773548,0.027988946,6439,41.49374108982964
3380,6445,61569,0.03470777,7.649624e-06,110.93631,1.0952662,34.250843,1.0061493,0.51040244,0.004155392253791397,588015509274361882,0.4231685000000001,11.388329,0.18157795,9.309453,9.232617,9.398656,-1.5702702,-1.7352194,-1.2070896999999998,-1.4711545,0.0,-4.310186054568331,1,8.863800999999997,8.824328,8.88902,8.856674,0.016050346,6445,64.96520961612707
3381,6446,61592,0.04224375,1.0645755e-05,46.280464,0.9458696,12.275135,0.8603503,0.57637143,0.008409741623245955,587731187283001561,0.4161733,12.267627,0.7657778000000001,9.188177,9.114526,9.286648,-0.53369546,-0.86054415,-0.19370359,-0.52712387,0.0,-4.961972837005704,1,8.522855,8.284274,8.615483,8.449879,0.022666372,6446,65.40677347295681
3382,6447,61614,0.043775417,7.091724e-06,185.63353,1.3040092,46.968,1.006701,0.5968544,0.002478465837752289,588015509811626044,0.2920952,12.260052,0.5246447,9.346205,9.261924,9.443861,-0.6310705,-0.8652877,-0.33882344,-0.60205555,0.0,-4.414233494426309,1,8.696197,8.649823,8.716099,8.6829605,0.023331005,6447,73.01656569580197
3383,6448,61628,0.015260793,6.6651046e-06,136.20981,1.2724851,41.736824,1.259274,0.5136890000000001,0.004203159927352793,588015510348693596,0.24345219999999998,12.715061,0.8512079,9.004826,8.922922999999997,9.102612,-0.99265534,-1.2839674,-0.7072769,-0.99562216,0.0,-4.691557921573192,1,8.316844999999999,8.190552,8.456638,8.323595,0.02386081,6448,75.90961800261121
3384,6449,61649,0.04263671,1.12138805e-05,86.37557,1.1211008,28.385782,1.0908554,0.48329008,0.005789178607657721,588015510348693626,0.37960429999999995,12.784273,0.88955766,9.338323,9.240923,9.453987,-1.1664803999999998,-1.5703187,-0.6488723000000001,-1.1095955,0.0,-4.9927247215324435,1,8.827305,8.7898,8.850742,8.820271,0.02347871,6449,67.6908257529737
3386,6452,61673,0.054351237,9.700251e-06,163.91527,1.5649377,33.54125,1.140656,0.6890401999999999,0.0031390117246428307,588015509275082827,0.4708161,13.026243,0.11119563,10.303403,10.215216,10.399862,0.16298898,-0.08846141,0.45977032,0.18565446,0.0,-4.5448657718577845,1,8.995157,8.984667,9.013569,8.999118,0.025062593,6452,61.912715600800205
3387,6453,61684,0.034625977,9.8966375e-06,189.82083,1.4855388,55.82345600000001,1.2731781,0.53152716,0.003079644822170391,587731186746589285,0.6029587,13.238404,0.38816118,9.677779,9.60518,9.775855,-0.24605262,-0.8821429000000001,0.13757397,-0.37228447,0.0,-5.284005578878639,1,8.868111,8.850578,8.925167,8.887872999999997,0.024943976,6453,52.91790588759747
3388,6454,61705,0.04633945,5.003776599999998e-06,194.94223,1.6190536,70.69804,1.2099178999999998,0.44049856,0.0029961106311187017,588015509812215907,0.3720983,13.678259,0.5986701,9.542891,9.476293,9.634429,-0.16929823,-0.42148146,0.13870970000000002,-0.14138588,0.0,-4.599955508027781,1,8.815847,8.801173,8.871371,8.836272,0.026156055,6454,68.15491679025484
3389,6455,61708,0.043643355,4.8829334e-06,243.92398,1.8384304,81.50345,1.6123627,0.4760785,0.00307201584264555,587731187820331125,0.3418531,13.198621,1.1852897,9.18842,9.125287,9.276617,-0.6252599,-0.8068045,-0.39873108,-0.60276777,0.0,-4.130580875966073,1,8.611231,8.590561,8.636344,8.613453,0.023535047000000003,6455,70.01018478574163
3390,6456,61712,0.033646986000000004,1.0720177000000003e-05,50.913494,1.0073998,11.715234,1.0600901000000005,0.6380819000000001,0.00925627584750812,587731187820331163,0.34442490000000003,13.288885999999998,1.1444149,9.624481,9.531101,9.733294,-0.6453191999999999,-1.1807692,-0.15483885,-0.667804,0.0,-5.384270810872172,1,8.538683,8.4603195,8.592086,8.526203,0.022795267,6456,69.85330651410383
3391,6457,61727,0.043250658,1.4114185e-05,53.844536,0.88629943,11.405761,0.8049271,0.67401737,0.006666567750969366,588015509275476101,0.6683863,13.909126,0.1960804,10.016307,9.917164,10.116023,-0.8061664000000001,-1.140909,-0.45087704,-0.7958930000000001,0.0,-4.8473978324772595,1,8.985130999999997,8.946104,9.042091,8.994098,0.02203228,6457,48.057359490174015
3392,6458,61732,0.053239968,6.2138750000000016e-06,607.7566,2.9384038,147.04416,1.5684447,0.61628187,0.001230551187129893,588015509275476125,0.24995250000000002,13.951103,0.17463374,9.803243,9.716269,9.904197,-0.06930925,-0.15017834,0.042057175,-0.054060586,0.0,-3.0682926975177782,1,8.969847999999997,8.962944,8.976751,8.969847999999997,0.021766819,6458,75.5252986005346
3393,6459,61735,0.045412835,8.546532999999999e-06,129.82503,1.2951133999999995,26.760597,0.9022333,0.68586266,0.003147525294467688,588015509812347075,0.3720935,14.006906,0.43530753,9.677043,9.582321,9.773267,-0.75453234,-0.9072563,-0.58640766,-0.7468319999999999,0.0,-3.765306888791931,1,8.949505,8.941883,8.957127,8.949505,0.02246572,6459,68.15521308570122
3395,6462,61747,0.041771255,9.41296e-06,245.95224,1.9343592,56.09193000000001,1.3715537,0.6419504,0.002544037452653879,587731187820462112,0.5819139,13.563912,1.0777259,10.004156,9.926637,10.09578,-0.0022123768,-0.26512090000000005,0.30162352,0.018251315,0.0,-4.626334706227497,1,9.010504,9.002553,9.018455,9.010504,0.02527905,6462,54.41473093616712
3403,6496,61944,0.04491652,8.839502e-06,277.79944,3.4699247000000004,63.777615,2.5579896,0.6390631,0.004188442662182525,587731185673437246,0.2614183,14.564236,-0.43484992,9.415522,9.334453,9.510231,-0.37170953,-0.5137254,-0.19382009,-0.35377276,0.0,-3.791006377279175,1,8.867361,8.841828,8.879719999999997,8.860774000000003,0.046545736,6496,74.84576430102341
3406,6538,62080,0.04505016,5.345546000000002e-06,928.5831,7.6818852,276.91934,4.34795,0.5254675,0.002298512121572287,587731185673175098,0.8939780999999999,14.073227,-0.4309201,9.61251,9.549668,9.7095175,0.24222016,0.08472905,0.50733334,0.2960312,0.0,-4.147855887062077,1,8.599121,8.584092,8.645472999999999,8.614782,0.02381217,6538,26.62252983202844
3407,6539,62082,0.047755852,5.0544295e-06,167.13043000000005,2.5465426,48.001003,2.0443232,0.5418052,0.005641984060693043,588015508201799776,0.9499299000000001,14.052428,-0.6661157,9.118499,9.067661,9.179275,0.016621685,-0.23599996,0.32278484,0.043392442,0.0,-4.601990919483174,1,8.312837,8.155839,8.481919,8.318878999999999,0.02684495,6539,18.20773083271956
3408,6540,62089,0.04204927,1.4590989e-05,46.42137,2.0431547,16.921938,1.9006163,0.43826786,0.01909769182114183,587731187820593339,0.34196109999999996,13.839220999999998,1.2219732,9.402127,9.332657,9.503503,-0.18648638,-0.48306873,0.1611112,-0.16097876,0.0,-4.89596186995251,1,8.548045,8.293076,8.695678,8.494377,0.023770913,6540,70.00360000133558
3409,6541,62093,0.04395178,6.82512e-06,220.25517,3.5172005,65.58877,2.449533,0.52609664,0.005252930457774287,587731187283787976,0.32066209999999995,14.048905,0.7964406999999999,9.040254,8.984055499999998,9.103639,-0.3207987,-0.5853811999999999,-0.05021904,-0.31780013,0.0,-4.607809145177785,1,8.590666,8.545760000000001,8.626007000000001,8.585884,0.026737828,6541,71.2970293957611
3412,6546,62111,0.044643182,1.0007494e-05,289.8957200000001,3.4333107000000003,63.38385,2.5345538,0.6602631999999999,0.003960066774889487,588015509275541615,0.8454465,14.041215,0.10633334,10.121863,10.035421,10.213646,-0.045635413,-0.22426026,0.18133351,-0.021463372,0.0,-4.144058314315064,1,9.084975,9.067151,9.102326,9.084739,0.022722326,6546,32.280193741338906
3413,6547,62113,0.05420609,5.7597135e-06,294.65768,3.5001870000000004,81.20096,2.6707366,0.55975664,0.004185247815630786,587731186209849471,0.3204,13.495505,-0.10270043,9.390541,9.320541,9.489695,-0.2509375,-0.38924736,-0.049282044,-0.2192647,0.0,-3.868159503278081,1,8.656595,8.613724000000001,8.679153999999999,8.646438999999999,0.025318904,6547,71.31288309222347
3415,6552,62139,0.046161387000000005,6.129544e-06,212.9324,3.2058609,63.645046,2.3966274,0.5244772,0.005264358648503819,588015509275541586,0.7648805000000001,14.157,0.10387544,9.268177,9.220652,9.331036,-0.08832839,-0.46923065,0.2029732,-0.13312873,0.0,-4.893565868085988,1,8.678408000000001,8.631459,8.707061999999999,8.669260000000001,0.024962611000000003,6552,40.10363806193112
3416,6553,62158,0.04480267,1.2561831e-05,219.97173,3.3237195,53.01803,2.7942653,0.6179433000000001,0.0057390121970533284,587731186210177148,0.6757321,14.30289,-0.11469231,10.230993,10.140682,10.322255,0.026277473,-0.17936501,0.30221534,0.061425164,0.0,-4.365212605593201,1,9.075862,9.047444,9.112516,9.079981,0.025216227,6553,47.488972193508204
3418,6559,62174,0.018136274,1.3030909e-05,584.384,6.474883,154.2883,4.0865765,0.5783653,0.003292022639374639,588015509812674591,0.2214672,14.703573,0.58722377,10.223517,10.135076,10.308296,-0.01852357,-0.2762442,0.26355934,-0.006342426,0.0,-4.551156915547827,1,9.120812,9.087057,9.140344,9.113701,0.03296433,6559,77.20477666969862
3421,6566,62234,0.04488349,1.0840466e-05,353.9195,3.9372375,81.95281999999997,2.9692597000000003,0.6353406,0.00381146254297449,588015508738998356,0.3561675,14.823253,-0.21102265,10.842313,10.757767,10.935578,0.6749236999999999,0.41982776,0.98348844,0.7016581000000001,0.0,-4.572768327055808,1,9.155029,9.1436205,9.189807,9.166714,0.025568172000000004,6566,69.13498526905917
3423,6569,62257,0.04477709,7.647972e-06,265.2122,3.1755242000000004,85.16405,2.591031,0.49333718,0.004559665430460571,588015509812871341,0.5674568,15.151474,0.47272837,9.539955,9.474321,9.630606,0.015443097,-0.21177591,0.29220793,0.040216006,0.0,-4.4506733657817374,1,8.758232000000001,8.732058,8.774532,8.753295,0.025321914,6569,55.42692959084319
3424,6570,62268,0.027238743,9.181668e-06,691.7596,7.479477,180.2327,4.070939,0.5841215999999999,0.002833513243623002,588015510349807704,0.31291030000000003,15.282476,0.8577213,10.020149,9.9377775,10.121299,0.031868253,-0.15574025,0.27237448,0.058317117,0.0,-4.154733842403677,1,9.114501,9.104617,9.14968,9.127149,0.032407887,6570,71.76529348840779
3428,6580,62362,0.038590863,5.73901e-06,990.542,9.372669,280.08185,5.120955,0.5485879,0.002528085597522555,588015508202979410,0.921939,16.851484,-0.711372,9.674671,9.593561,9.781215,-0.17908005,-0.29647455,0.011200016,-0.14263727,0.0,-3.6896618716594185,1,8.8488455,8.834131,8.857841,8.845985,0.055200428,6580,22.788782887027033
3429,6581,62364,0.047894146,7.55217e-06,344.6877,4.5484047,84.68075999999998,3.0580125,0.609641,0.004102163898909908,588015507666042980,0.8694223,16.685722,-1.1701103000000002,9.481825,9.43089,9.541656,0.11647724,-0.09983597,0.37142852,0.13579628,0.0,-4.414885424655866,1,8.9110775,8.887553,8.965354,8.926454,0.10210897,6581,29.608423715406385
3437,6613,62656,0.042004094000000006,9.036551e-06,90.85329,2.3177047,29.114662,2.0118306,0.49422887,0.01025133388562045,588015509813002375,0.40249509999999994,15.444196,0.5807982,9.238682,9.169396,9.333133,-0.42134982,-0.67590576,-0.12363639,-0.39977106,0.0,-4.573189052347297,1,8.660727,8.558826,8.72438,8.641603,0.030175883,6613,66.26574782571569
3438,6614,62667,0.049456373,6.834698e-06,845.60205,8.284668,168.44343999999995,3.7740965,0.7007119,0.0021155565319353484,588015510350266468,0.4152840999999999,16.354713,0.9659858,10.200917,10.106929,10.291405,0.22849531,0.11412657,0.32885906,0.22149281,0.0,-3.1036623038596023,1,9.068105,9.059828,9.076243,9.068035,0.023949900000000003,6614,65.46279111441277
3440,6617,62689,0.042258315,7.9352085e-06,802.3158599999998,8.877628999999997,167.26068,4.531173,0.6809515,0.002649433706857357,588015509813133373,0.8304029,15.746844,0.43059555,10.184694,10.0951605,10.277601,0.23976614,0.10028186,0.4250931,0.26268747,0.0,-3.801089280136132,1,8.985166,8.947713,8.995725,8.971719,0.037300333,6617,33.85985215843972
3441,6618,62695,0.04301508,1.134617e-05,72.53081,1.8979275,19.123367,2.0083249,0.57895815,0.012392960609559049,587731512604426383,0.5918875,15.745515,-0.10752589,9.396299,9.316471,9.493858,-0.6051401,-0.89978176,-0.28567398,-0.5927279000000001,0.0,-4.784437231731647,1,8.64825,8.385594000000001,8.7528925,8.569243,0.037888546,6618,53.708934358763436
3442,6619,62698,0.05049593,8.452672999999999e-06,124.5707,2.3969638,36.925106,1.9801012,0.5280942,0.007334244543696306,588015510350397528,0.688208,16.602073999999998,0.97457296,9.136037,9.07629,9.219282000000002,-0.34763083,-0.58127254,-0.07573514,-0.32850385,0.0,-4.528537770203541,1,8.707778,8.660943,8.781573,8.721258,0.024439618,6619,46.51157659269104
3444,6629,62756,0.0480672,8.561514e-06,614.3114,6.994535000000001,150.3827,3.7259579,0.6111907,0.002898936521729323,587731513141624938,0.5208876,16.459127,0.2422772,10.099563,10.027934,10.191604,0.3363529000000001,0.12515338,0.5850446,0.355099,0.0,-4.274375752444967,1,9.071739,9.063726,9.079753,9.071739,0.03227872,6629,58.60819119894845
3450,6644,62833,0.05388636,7.839839999999997e-06,1614.1904,12.9437,426.92477,5.6038,0.5776034000000001,0.0017667678805449551,587731513678692436,0.5894315,16.970602,0.7649099,9.300577,9.243787,9.387809,0.21798885,0.13762219,0.33294117,0.23528168,0.0,-3.1088199821324407,1,8.86647,8.831536,8.875798,8.853667,0.029090028,6644,53.88332391090109
3454,6654,62898,0.034172036,1.0159051e-05,198.42072,3.5262678,48.881565,2.6840622000000005,0.6084419,0.0061747906220613715,587731511531929762,0.5806633000000001,18.58845,-0.85266256,9.910971,9.834956,10.003894,-0.06577586,-0.30889806,0.20990118,-0.04949844,0.0,-4.463356359478722,1,8.717317999999999,8.672364,8.771192999999998,8.721779,0.039435714,6654,54.50279083907597
3456,6662,62975,0.04365352,8.177279e-06,422.69058,4.7986135,94.12563,2.7470007,0.65231466,0.0030284319494376785,587731512605409474,0.6208076,17.991543,-0.05971994,9.518735,9.432934,9.617188,-0.18285705,-0.30412918,-0.034569554,-0.16934937,0.0,-3.566716313042268,1,9.070406,9.063178,9.077634,9.070406,0.029200876,6662,51.624866282803374
3457,6663,62978,0.044438712000000005,7.3664523e-06,1074.6556,10.405348,310.36194,4.754639,0.5394009,0.0022730721849012203,588015509277245557,0.5681326,17.935581,0.037260834,9.541441,9.444952,9.709526,0.02605942,-0.12618577,0.29804483,0.08592953,0.0,-4.104185828454222,1,8.912301,8.90392,8.922952,8.913436,0.029389273,6663,55.379891335060144
3460,6672,63091,0.053032505999999986,9.550821e-06,96.2348,2.1814654,29.67783,1.8785582,0.5109,0.009004899835935025,588015508203045033,0.9380258,16.983782,-0.66667295,9.470527,9.4022255,9.561699,-0.3768405,-0.72637784,-0.07109810000000001,-0.39873797,0.0,-4.881612066299356,1,8.805181,8.726419,8.8539,8.790159,0.04144644,6672,20.27738486878931
3463,6679,63143,0.05389864,8.554509e-06,295.6137,3.9021301,87.74051999999998,2.708761,0.5275244,0.004328016729575579,588015509813657703,0.4094906,16.957289000000006,0.6116421999999999,9.8103895,9.747135,9.896229,0.12703298,-0.08416913,0.36526543,0.14054815,0.0,-4.278111472407096,1,8.967464,8.915929,8.977392,8.946661,0.029292993,6679,65.82716089201342
3464,6680,63162,0.044880208,1.0389788e-05,127.10937,2.5343103,36.323185,2.147773,0.54399365,0.0077442435138591155,587731513678954640,0.3642531,17.555495999999998,0.75197685,9.508469,9.434219,9.603455,-0.4524636,-0.7234374,-0.16793725,-0.44568735,0.0,-4.6221630942008325,1,8.891485000000003,8.849882000000003,8.947617999999997,8.89875,0.028818144,6680,68.63837556579213
3466,6689,63186,0.032868747000000004,1.0906438e-05,158.7435,2.7598176,33.16406,1.9631138,0.68002826,0.005597587278031594,587731514216087632,0.3683470999999999,18.031233,1.0527835,9.854086,9.775057,9.949919,-0.16936338,-0.44748938,0.16493517,-0.1412771,0.0,-4.750772269733384,1,8.953367,8.927499000000003,8.998766,8.963133000000003,0.032249656,6689,68.3862852777258
3468,6692,63201,0.05112814,6.0964667e-06,194.60161,2.734526,59.970123,2.1823342,0.5112114999999999,0.005220827934584005,588015509276917886,0.776369,17.2464,0.13171901,9.3534355,9.292903,9.4313,-0.21140336,-0.4760273,0.07500002,-0.20051365,0.0,-4.632946196876282,1,8.729138,8.688044999999999,8.755375,8.72171,0.028949855,6692,39.07068377357347
3470,6697,63222,0.04434335,6.465461400000002e-06,930.4078,8.741938000000001,260.91727000000003,4.7985835,0.5521705,0.0025152570421544352,587731514216153182,0.4850514,18.307747,1.2050729,9.569958,9.50956,9.665232,0.14325228,-0.04749973,0.43966502,0.19608265,0.0,-4.330365133834056,1,8.939685,8.926283,8.953679,8.939981,0.03391579,6697,60.984159948548175
