,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,SAMPLE,AGCNR,SDSS,OBJID,SPECOBJID,PLATEID,MJD,FIBERID,RA,DEC,Z_SDSS,LUMDIST,INCL,NUVR_GEXT,D25_G,R50_R,R50KPC,R50_Z,R50_NUV,R50_NUV_ERR,R50_SFR,R50_SFR_ERR,MASS,MASS_ERR,MUST,CINDX,SFR_SDSS,SFR_SED,SFR_BEST,SFR_ERR,SFR_CASE,SFR_IR,SFR_IR_ERR,SSFR,DELTAMS_P10,DELTAMS_S16,DELTAMS_W12,DELTAMS_W14,D4000,N2HA,O3HB,BALMER,BALMER_ERR,AGNCLASS,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,Z_FIBER,HISRC,ZHI,W50COR,LOGMHI,LOGMHIMS,HICONF,GROUPID,ENVIRONMENT,NGROUP,LOGMHALO,LOGRNORM,FLAG_CO,XCO,XCO_G12,XCO_A16,XCO_A16_ERR,ICO,ICO_ERR,ICO_COR,ICO_COR_ERR,F_RECOV,LCO,LCO_ERR,LCO_COR,LCO_COR_ERR,RMS_CO,SN_CO,WCO,WCO_FLAG,Z_CO,WCO_TFR,WCO_TFR_ERR,WCO_TFR_FLAG,LOGMH2,LOGMH2_ERR,LIMLOGMH2,MH2_ERR,LOGMH2MS,LOGRMOL,FLAGRMOL,FLAG_CO21,ICO21,ICO21_ERR,ICO21_COR,LCO21,LCO21_ERR,LCO21_COR,RMS_CO21,SN_CO21,WCO21,WCO21_FLAG,Z_CO21,FLAG_APEX,QUAL_APEX,ICO_APEX,LCO_APEX,RMS_APEX,SN_APEX,WCO_APEX,ZCO_APEX,FLAG_IRAS,LIR,IRCOL,FLAG_PACS,WEIGHT,LOGLCO,LOGLCO_COR,LOGLCO_ERR,LOGLCO_COR_ERR,LOGLCO21,LOGLCO21_ERR
102,102,111,490,101025,L,790,J011437.36+011053.4,587731514216349733,0,695,52202,410,18.655757904052734,1.1814939975738523,0.015444602817296982,66.93278000000001,36.979553,2.8350494,64.85621,12.590729,3.9623432000000003,10.2486315,0.0,0.0,0.0,0.0,9.836675999999999,0.11297941,8.021361,1.7058538,-1.22529,1.1366456,0.4470632000000001,0.109624565,1,0.23876521,0.0060757219999999995,-10.186307000000001,-0.20263904,-0.22234225,-0.28419759999999994,-0.6432363,0.0,-0.32410570000000005,-0.4476192,0.5759174,0.03983112,1,8.833527,8.769524,8.646217,-99.9,1,0.015456999999999999,84.0,9.22,-0.617,0.0,-99,-1,0,0.0,-99.0,1,4.599444999999999,3.7480538,3.1728002999999996,1.2054311000000002,1.39,0.1693262,2.9244702,0.5651079000000001,0.47529975,91765064.0,23519018.0,193067780.0,37307310.0,0.003785,10.885342999999999,52.76714000000001,1,0.015410900000000003,0.0,0.0,0.0,8.787152,0.17327407,0.0,244400210.0,-1.0495231000000005,-0.43284798,1,1,1.23,0.37917608,5.550622,25551458.0,7876830.5,115306080.0,0.009054000000000001,4.2627597,47.086605,1,0.015439273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.3601689,7.9626775,8.285708999999999,0.111307934,0.08392058,7.407415686595531,0.1338813628966782
103,103,112,491,109112,L,0,J092608.29+345343.4,587735239568326695,358826732305776640,1274,52995,44,141.53456115722656,34.89539337158203,0.016385314986109734,71.06016,41.817165,1.5995882,22.689846,2.940301,0.98056436,3.004664,0.0,0.0,0.0,0.0,9.463996,0.14752579,8.664056,2.6433582,0.18376009,0.76023036,1.6308649,0.14992219,1,0.53289104,0.0069227037,-9.251578,0.6948213000000001,0.5562366,0.5367854000000001,0.22571951,0.0,-0.68038887,0.03099922,0.5447765999999999,0.005537389300000001,1,8.471311,8.502355999999999,8.541979,8.850528,0,0.0,0.0,0.0,0.0,0.0,238744,1,1,-99.0,,1,10.046353,8.186699,9.68183,3.6783848,0.772,0.12749177,0.8378548000000001,0.18692389,0.9214007,57392136.0,10286524.0,62287920.0,13896322.0,0.002017,6.921651,141.75988999999996,1,0.01628089,99.49090600000001,25.604668,0.0,8.780361,0.17991379,0.0,249828130.0,-0.68363464,0.0,0,1,1.7,0.3645752,2.1960318,39767830.0,8528450.0,51371424.0,0.002297,12.919231,152.14314,1,0.016309023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.014118,0.6657718,0,2.1970787,7.7588525,7.794403999999999,0.07783959,0.096890315,7.599531893607614,0.093137060135989
104,104,113,492,110063,L,201681,J105512.61+055145.3,587732576700792885,282264040737079296,1002,52646,292,163.80258178710938,5.862559795379639,0.011651339940726757,50.3485,40.64522,2.005491,32.929047,4.4359044999999995,1.0579907,4.4982057,0.0,0.0,0.0,0.0,9.173743,0.09077644,8.314486,2.6214573,-0.5535899000000001,0.25758526,0.15833928,0.07718426,1,0.059621695,0.0020513283,-9.974153999999999,-0.05678016,-0.26775372,-0.26729709999999995,-0.5069982,0.0,-0.56704587,-0.17108011,0.5070965999999999,0.008023769,1,8.565694,8.603291,8.451536,8.869752,1,0.011655,131.0,8.84,-0.33399999999999996,0.0,123211,1,1,0.0,-99.0,1,7.4786160000000015,6.0942693,5.919526,2.2489852999999997,0.37,0.0717941,0.43470076,0.10661322599999999,0.8511601999999999,13873467.0,3162719.8,16299477.0,3997554.0,0.00146,5.6567826,93.048325,1,0.0116484165,76.32621,8.134737,1.0,7.9844610000000005,0.18527381,0.0,41161440.0,-1.1892827,-0.8555393,1,1,0.593,0.14557911,0.9450181000000001,6996581.5,1717632.6,11149910.0,0.001837,7.0241156,97.9169,1,0.011644483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.652031,7.1421850000000004,7.2121735000000005,0.09900566,0.10651358,6.844885897397018,0.10661754745758845
105,105,114,493,114117,L,248941,J142617.37+154109.7,587742611875168422,773163213343686656,2746,54232,627,216.5724029541016,15.686044692993164,0.019805273041129112,86.113846,35.59222000000001,2.3801188,49.4561,8.981205000000003,3.6053545,6.632652,0.0,0.0,0.0,0.0,9.215815,0.08205128,7.567034,1.9002682,-0.6490299,0.24091864,0.19070265,0.110834025,2,-99.0,0.0,-9.935458,-0.013876319,-0.21533555,-0.22652367,-0.47358996,0.0,-0.45805484,-0.11327453,0.47471729999999995,0.06611917,1,8.673760000000001,8.61967,8.464916,8.678207,1,0.019824,124.0,9.42,0.204,0.0,453984,1,1,0.0,-99.0,1,7.128854,5.8092504,5.600557,2.1278002000000003,0.158,0.04436544,0.2578172,0.08207551,0.6128373,17192020.0,7877155.0,28053156.0,8930657.0,0.0008216000000000001,3.7153106,124.208954,1,0.019832373,0.0,0.0,0.0,8.196213,0.20517342,0.0,74224890.0,-1.0196017,-1.2237873,1,1,0.11800000000000001,0.037460335,0.35731333,4040171.0,1282594.5,12233957.0,0.0008912000000000002,4.056165,49.400604,1,0.019783974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.9850717,7.2353270000000025,7.4479820000000005,0.19898796,0.13825664,6.606399746988022,0.13787132125582316
106,106,115,494,107026,L,0,J075433.00+294238.7,587731680111231194,298589547283873792,1060,52636,494,118.63758087158205,29.710783004760746,0.016668284311890602,72.30282,68.68141999999999,2.2107763,60.762671999999995,8.572796,2.9073281000000004,7.6686520000000025,0.0,0.0,0.0,0.0,9.369679,0.0911293,7.741318,2.2106527999999996,-0.2530199,,0.3835054,0.108757354,1,0.064752854,0.0038113141999999997,-9.785908000000001,0.15105978,-0.012827128,-0.02640224,-0.31515154,0.0,-0.6452107,-0.07298113,0.542996,0.02889052,1,8.498805,8.546886,8.513161,8.672759,3,0.016672,215.0,9.63,0.26,0.0,166861,1,1,0.0,-99.0,1,8.8197155,7.1871214000000005,7.5642457,2.8738580000000002,0.22399999999999998,0.07111204,0.30982372,0.10878461,0.72299176,17235358.0,7568016.0,23838940.0,8370275.0,0.0009527999999999998,3.2550042,241.84625,2,0.016743301999999998,0.0,0.0,0.0,8.256053,0.2150209,0.0,89279000.0,-1.1136268,-1.3739471,1,1,0.3,0.09564827,0.6487099000000001,7263425.0,2315780.0,15706186.0,0.001198,4.0274480000000015,179.23332,2,0.016726375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.2287464,7.23642,7.377287,0.19069795,0.1524885,6.861141456491664,0.13846504580165864
107,107,116,495,114121,L,241085,J142049.04+255731.7,587739706872889372,598928598157492224,2127,53859,12,215.2043609619141,25.95881080627441,0.014889208599925041,64.498695,69.03267,3.6660199999999996,59.8602,8.109603,2.4620006,7.0756479999999975,0.0,0.0,0.0,0.0,9.772960000000001,0.094530106,8.31067,2.361655,-0.9081599,0.34849605,0.233956,0.10839906,1,0.20937964,0.0032892003999999996,-10.403825999999999,-0.42652977,-0.46884227,-0.52027667,-0.8784371,0.0,-0.5445061,-0.31183720000000004,0.6608031,0.020737633000000002,1,8.586565,8.655545,8.629767999999999,8.786435,1,0.01484,266.0,9.68,-0.09300000000000001,0.0,381469,1,1,0.0,-99.0,1,6.4188604000000025,5.230682,4.696701,1.7844015,1.47,0.18452123,1.9818223000000001,0.38762963,0.7417416,90165760.0,15258716.0,121559530.0,23776134.0,0.0020670000000000003,10.338197000000001,219.3886,1,0.0148864975,208.22,24.35153,1.0,8.756582,0.17377241,0.0,228443490.0,-1.0163778,-0.92341805,1,1,1.81,0.37711623,3.7281556000000013,34934196.0,7278593.0,71955870.0,0.0016129999999999999,17.123808,199.08456,1,0.01486981,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.5965234,7.955042,8.084789,0.073495485,0.084944755,7.543250752548671,0.09048591746378348
108,108,117,496,113118,L,0,J133829.70+305912.8,587739609171624027,589639890870730752,2094,53851,323,204.62380981445312,30.986873626708984,0.015964355319738388,69.21248,37.4438,1.9858543999999998,30.422527000000002,4.609032599999999,1.498346,3.8937252,0.0,0.0,0.0,0.0,9.118616000000001,0.071092606,8.115701,2.240361,-0.82868993,0.18735234,0.23942006,0.12243911,1,0.062066514,0.0043759053,-9.739455,0.17240614,-0.050569892000000005,-0.054888222,-0.27699435,0.0,-0.6560928,0.10046401,0.5038872999999999,0.023459459,1,8.490133,8.487902,8.433943,8.545961,3,0.015961000000000003,101.0,8.902999999999997,-0.21600000000000005,0.0,375774,1,1,0.0,-99.0,1,10.480084,8.540142999999999,9.391439,3.568057,0.146,0.03382438,0.17420405,0.0480793,0.8380976000000001,10301114.0,2847519.0,12291068.0,3392263.0,0.000919,4.599329,55.314069999999994,1,0.015982628000000002,0.0,0.0,0.0,8.062322,0.19325711,0.0,51365656.0,-1.0562943,-0.8406781999999999,1,1,0.136,0.038455635,0.22496769,3019383.8,853767.06,4994586.5,0.001179,5.0028553,24.647003,1,0.015995501999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.652031,7.012884,7.089589599999999,0.120051265,0.11986274,6.479918320584558,0.1228019846263872
109,109,118,500,113124,L,0,J132251.07+314934.3,587739506086379616,592454646157541376,2104,53852,615,200.71282958984366,31.8259334564209,0.01782325655221939,77.38029,65.45121999999999,1.9921633,50.073223,8.104094,2.9347084,6.5168667000000005,0.0,0.0,0.0,0.0,9.408228999999999,0.0718503,7.86425,2.0769422,-0.42042992,0.78866005,0.5554473000000001,0.12246715,1,0.18677729999999998,0.0054009887,-9.663586,0.27723676,0.12347472,0.10609518,-0.19144118,0.0,-0.57805645,-0.26795486,0.5158906,0.018294796000000002,1,8.555763,8.630767,8.525024,8.804138,3,0.017859,180.0,9.406,-0.002,0.0,372910,1,1,0.0,-99.0,1,6.9012270000000004,5.623759,5.634333,2.1406329,0.446,0.08980934,0.60875607,0.15285520000000002,0.7326416,39261260.0,10790941.0,53588630.0,13455802.0,0.001442,5.4114676,151.44641000000001,1,0.017877817,0.0,0.0,0.0,8.479916000000001,0.18674286,0.0,129830080.0,-0.9283136999999999,-0.9260845,1,1,0.7879999999999999,0.196244,1.6769987000000002,21827480.0,5435929.0,46452612.0,0.002349,6.7387479999999975,114.88885,1,0.017934799999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.1970787,7.593964,7.7290725999999985,0.119365655,0.10904889,7.339003598958433,0.10815696400674112
110,110,119,502,114127,L,0,J141733.87+250652.0,587739811560816842,599209821933142016,2128,53800,537,214.3911590576172,25.114465713500977,0.017170676961541176,74.51035999999998,61.44236,3.6949668,34.693622999999995,4.5381284000000015,1.5844578,4.1802273,0.0,0.0,0.0,0.0,9.52891,0.091114044,8.402322,2.3674548,-0.7703699,0.44114166,0.08582472,0.07394743,1,0.09842316,0.00268699,-10.595297,-0.6424065999999999,-0.76250887,-0.78831017,-1.1127287000000001,0.0,-0.4590619000000001,-0.35033846,0.6492024000000001,0.020415568999999998,1,8.672677,8.695208000000001,8.561335,8.844267,3,0.017285,277.0,8.777999999999999,-0.7509999999999999,0.0,9552,0,4,12.3073,-0.58706445,1,5.715928,4.6578674000000015,3.8976492999999994,1.4808205,0.374,0.07561438,0.4277559,0.107685566,0.87433046,30545842.0,7063326.0,34936268.0,8795044.0,0.001152,5.3857136,168.46182,1,0.017124891,205.96452,93.30024,0.0,8.134079,0.18690813,0.0,58603404.0,-1.3948303,-0.6439209,1,1,0.527,0.12608004,0.77668923,13543757.0,3240222.8,19960702.0,0.001247,7.6168995,142.71901,1,0.017233491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0439148,7.4849520000000025,7.5432763,0.100424916,0.10933163,7.1317391531261425,0.10390107280993773
111,111,120,503,108129,L,0,J081214.82+350925.3,587731872313638984,251300641069072384,892,52378,11,123.061767578125,35.15705108642578,0.017492150887846947,75.9238,57.605118000000004,2.4823232,34.670624,4.315256,1.5342538000000001,4.083826999999999,0.0,0.0,0.0,0.0,9.471077000000001,0.076589584,8.348981,2.7078001,-0.24008991,0.5659939,0.3864268,0.24955854,9,0.2519037,0.0,-9.884008999999999,0.063097656,-0.073512435,-0.094908945,-0.40701917,0.0,-0.7171050999999999,0.17265436,0.5387264,0.010109660999999999,1,8.444214,8.445276,8.544107,8.68796,3,0.017485,214.0,9.487,0.016,0.0,169789,1,1,0.0,-99.0,1,11.871324000000001,9.673853999999999,10.950459500000001,4.1603703,0.309,0.05610135,0.35158184,0.08279974,0.878885,26195360.0,5411369.5,29805220.0,7019317.5,0.0009857000000000002,6.1356363,121.02023999999999,1,0.017577887,0.0,0.0,0.0,8.513724,0.18287225,0.0,137431980.0,-0.9573523000000002,-0.97327614,1,1,0.22,0.057576615,0.3211814,5868628.0,1535889.8,8567700.0,0.0009337,5.9242053,73.33652,2,0.017428875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.1970787,7.4182243,7.474292299999999,0.08971542,0.10227909,6.7685365813712055,0.11366003518224174
112,112,121,507,124027,L,533,J005227.91+143106.0,587724198276890723,118442275234643968,420,51871,183,13.11631965637207,14.518287658691404,0.018246171995997432,79.24168,71.264046,2.9082212000000003,76.82315,11.048581,4.093827,8.058389,0.0,0.0,0.0,0.0,9.780994,0.09123564,8.032672,2.1124322,-0.85023993,0.7726135000000001,0.5274943,0.5137722,9,0.27871943,0.0,-10.058777000000001,-0.08067742,-0.120191365,-0.1769214,-0.5340781,0.0,-0.4212505,-0.34234342,0.52749693,0.05149142,1,8.71453,8.704749000000001,8.631878,-99.9,1,0.018246000000000002,264.0,9.7,-0.081,0.0,62906,1,1,0.0,-99.0,1,5.5586505,4.529703,4.104149,1.5592752,0.6509999999999999,0.15589137,1.0129192,0.28621596,0.6426969,60072624.0,22382648.0,93469600.0,26411280.0,0.002133,4.430541000000002,219.9969,1,0.01820302,0.0,0.0,0.0,8.583894,0.19504000000000002,0.0,172279330.0,-1.1971009,-1.116106,1,1,0.943,0.2628492,2.4822211,27381376.0,7632208.5,72074900.0,0.004029,5.150643,95.73170999999999,1,0.018293262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.5965234,7.778676499999999,7.97067,0.16181514,0.12271661,7.4374552690058415,0.12105403454834024
113,113,122,508,111088,L,0,J115417.76+325139.5,587739609698861116,560646229713747968,1991,53446,539,178.57403564453125,32.86099624633789,0.010639035142958164,45.9386,76.12183,2.6656885,58.160698,8.439316,1.8402113999999998,7.898851,0.0,0.0,0.0,0.0,9.310841,0.108558655,8.040412,2.3932736,-0.6571299,0.4057535,0.15781741,0.08299435,1,0.06672578,0.0016891316,-10.112686,-0.18160194,-0.36038446,-0.36318567,-0.6400485,0.0,-0.59072554,-0.17989382,0.6633690999999999,0.01832604,1,8.544549,8.598533999999999,8.494858,8.839210000000003,3,0.010643999999999999,223.0,9.129,-0.182,0.0,376079,1,1,0.0,-99.0,1,7.5833793000000025,6.17964,5.943768,2.2581954,0.662,0.10964854,0.8882281999999999,0.19848281,0.745304,20685142.0,4596951.5,27753968.0,6201881.0,0.001987,6.8950705999999995,108.24122,1,0.010687113,147.8353,12.190961999999999,1.0,8.217386999999999,0.1799983,0.0,68370900.0,-1.0934536,-0.9116125,1,1,0.764,0.18920663,1.5244156,7511761.5,1860307.6,14988281.0,0.002239,6.846773,115.148026,1,0.0106076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.2287464,7.3156586,7.443325,0.0965152,0.09704712,6.875741790536243,0.10755417691611772
114,114,123,513,112112,L,0,J122540.14+203142.4,587742577516675114,735446630601326592,2612,54480,385,186.41726684570312,20.52846908569336,0.018289359286427498,79.43182,74.52731999999997,3.7751095,57.699203000000004,7.921508999999999,2.9419475,6.6242166,0.0,0.0,0.0,0.0,9.915092,0.09646797,8.33499,2.3314102,-0.9462599,0.73652387,0.50285447,0.38334662,9,0.44775733,0.0,-10.21365,-0.22214103,-0.21263736,-0.29129902,-0.6444956999999999,0.0,-0.44536763,-0.3235343,0.6478643,0.019714508000000002,1,8.687558000000001,8.691013,8.665512,8.869663000000003,3,0.018276,278.0,9.684,-0.231,0.0,50338,2,2,0.0,-99.0,1,5.786461,4.7153444,4.250351,1.6148212,2.07,0.29036316,2.7199923999999998,0.55860096,0.7610315,191924020.0,35375116.0,252189310.0,51791760.0,0.003525,8.678851,212.25007999999997,1,0.018322468,171.21896,35.428745,0.0,9.030151,0.17588681,0.0,434110560.0,-0.884941,-0.65384865,1,1,2.61,0.6119469,5.0376873,76146050.0,17853388.0,146973180.0,0.005228,8.172426,173.0046,1,0.018311024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.863464,0.34563106,0,1.2395568000000001,8.28313,8.401727000000001,0.08004844,0.08919044,7.881647379665538,0.10182574003087137
115,115,124,514,108142,L,0,J081915.85+191847.6,587739407294988574,586260074511466496,2082,53358,509,124.81607818603516,19.313241958618164,0.01897997409105301,82.474144,47.76544000000001,2.1595732999999995,39.749344,6.6577573,2.5638308999999997,6.1728,0.0,0.0,0.0,0.0,9.614460000000001,0.084169865,8.064193,1.9490558999999998,-0.124419905,1.3204825,0.9015465,0.24485774,9,0.48985209999999996,0.0,-9.6594715,0.30197424,0.20760691,0.17111278,-0.16798362,0.0,-0.47575077,-0.39153963,0.5559105999999999,0.014294371,1,8.654955000000001,8.703052,8.586200999999999,8.969627000000003,3,0.018993,198.0,9.416,-0.198,0.0,367842,1,1,0.0,-99.0,1,5.586305,4.552239,4.3406663,1.6491343999999997,0.465,0.09743446,0.6184639000000001,0.15937364,0.7518628,46447668.0,12944490.0,61776784.0,15919428.0,0.0014939999999999999,5.163596599999999,168.44185,1,0.019204736,144.30487,111.887856,0.0,8.428382000000001,0.18843062,0.0,116345370.0,-1.1860783000000001,-0.98761845,1,1,0.623,0.15788838,1.2936597,19581550.0,4962599.0,40661092.0,0.0017989999999999996,6.424531,134.70408999999998,1,0.019009233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.892636999999999,0.25728154,1,1.3682128999999998,7.666964,7.7908254,0.12103342,0.11191453,7.291847065904505,0.11006428814872139
116,116,125,515,113136,L,8713,J134701.25+335336.9,587739304761753758,571062399721799680,2028,53818,96,206.755126953125,33.89359664916992,0.01654062233865261,71.74213,69.784966,2.9086112999999996,87.394775,11.415732,3.8424074999999998,7.8310246,0.0,0.0,0.0,0.0,9.779905,0.08973789,8.139889,2.4655487999999997,-0.2664699,1.3557084,0.69884515,0.15822336,1,0.32877162,0.0069159903,-9.935524000000001,0.04246585,0.0025726408,-0.05190513,-0.4097071,0.0,-0.5768343,-0.29229382,0.6866751,0.01124223,1,8.556856,8.638947,8.631588,8.900297,2,0.01655,268.0,9.78,0.0,0.0,9321,0,4,11.7779,-0.11328055,1,6.7381077000000005,5.4908339999999995,5.3428297,2.0298830000000003,0.86,0.12199597,1.3747904,0.28383037,0.6255499,65157336.0,14775710.0,104160090.0,21504220.0,0.001795,8.536394,146.03903,1,0.016630291999999998,122.651474,22.332062,0.0,8.745472999999999,0.17612623,0.0,225690160.0,-1.0344326,-1.0345268,1,1,0.8959999999999999,0.20375317,2.4823275000000002,21360962.0,4857549.0,59179580.0,0.002507,9.240202,69.35764,1,0.016565442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.087463,0.3563981,0,1.5965234,7.8139634000000004,8.017700999999999,0.09848483,0.089661635,7.329620807433473,0.0987599119494084
117,117,126,518,101037,L,1159,J013737.13+000224.7,588015509280063580,113093894878527488,401,51788,346,24.40471839904785,0.04017442092299461,0.016400471329689026,71.1267,71.86764000000002,2.140229,47.39059,6.39998,2.1362715,5.4070387,0.0,0.0,0.0,0.0,9.313121,0.07803964599999999,8.002067,2.4814192999999998,-0.42242992,0.8712141,0.31881982,0.09878821,1,0.10427439999999999,0.003971361,-9.809575,0.12173656,-0.05648181,-0.066814765,-0.34142044,0.0,-0.5980804,-0.21035488,0.57241756,0.013328685,1,8.538141,8.605927000000001,8.495577,8.831838000000003,1,0.016355,210.0,9.34,0.027000000000000003,0.0,333121,1,1,0.0,-99.0,1,7.421178999999999,6.047464,6.031658599999999,2.2915874,0.446,0.09222489,0.5477858,0.13993639,0.8141868,33218226.0,8436565.0,40799268.0,10422508.0,0.001691,5.244386,117.25818999999998,1,0.016455412,337.03244,149.41519,0.0,8.391089,0.18785588,0.0,106446140.0,-0.9220316999999999,-0.9489107,1,1,0.349,0.10320253,0.5940517,8179280.0,2418688.8,13922393.0,0.0015400000000000001,4.5910234,112.96405,1,0.016389966000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.2287464,7.5213766,7.6106524,0.1102995,0.11094409,6.912715075579723,0.12842489794715398
118,118,127,519,114136,L,9266,J142729.01+295707.2,587739406257225871,600617698077966336,2133,53917,239,216.87057495117188,29.95195007324219,0.014562120661139488,63.066134999999996,56.81961999999999,2.5505068,58.002625,9.657058000000001,2.868525,8.872539,0.0,0.0,0.0,0.0,9.244413,0.06981230000000001,7.60451,2.007973,-0.30271992,0.5986845999999999,0.4601512,0.10026784,1,0.111112684,0.0026978496,-9.581512,0.34292853,0.14811862,0.1428741,-0.11457571400000001,0.0,-0.6340130999999999,-0.22393662,0.4960193,0.009048186,1,8.507886,8.598775,8.4739685,8.919993,1,0.01455,154.0,9.36,0.11599999999999999,0.0,366573,1,1,0.0,,1,7.578036,6.1752853,6.383319,2.4251924,0.38299999999999995,0.08598239,0.5949321999999999,0.16063055,0.6437708000000001,22467436.0,7834891.5,34899744.0,9422864.0,0.0020559999999999997,4.7673697,70.78536,1,0.014550567,0.0,0.0,0.0,8.347869000000001,0.19165291,0.0,98310530.0,-0.8965446,-1.0121307,1,1,0.507,0.12273892,1.3863994,9358597.0,2265609.5,25591228.0,0.001759,7.331000299999999,71.66508499999998,1,0.014557241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.9850717,7.3515534,7.5428224,0.15144809,0.117258675,6.971210746085459,0.10513773635060739
119,119,128,520,114137,L,249094,J140200.07+104950.1,588017702943588384,479582951235911680,1703,53799,227,210.5005340576172,10.830598831176758,0.013141538947820663,56.852474,34.77122,2.20511,24.504513,3.7417269999999996,1.0047457,3.6650836000000004,0.0,0.0,0.0,0.0,9.07146,0.09012413,8.287144,2.2901516,-0.5886599,0.18619803,0.22480947,0.09391039999999999,1,0.10459600000000001,0.0022091805,-9.7196455,0.18750077,-0.04533547,-0.04559664,-0.25583497,0.0,-0.70461816,0.015341171,0.6065651,0.007271574,1,8.453251,8.499613,8.418844,8.858497999999997,1,0.013132,116.0,8.67,-0.401,0.0,267384,1,1,0.0,-99.0,1,10.127266,8.252634,9.001224,3.4198039,0.56,0.07376079,0.63673186,0.12710582,0.8794911,26733616.0,4003720.8,30396686.0,6067854.0,0.001314,9.556794,92.195724,1,0.01347506,103.36861400000001,23.74449,0.0,8.437128,0.17463456,0.0,110020584.0,-0.634332,-0.23287201,1,1,0.995,0.20782278,1.4637343999999999,14946543.0,3121841.2,21987706.0,0.001124,16.608013,131.71283,1,0.013276935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.8818371,7.4270577000000015,7.4828259999999975,0.065041475,0.08669482,7.174540755895527,0.09070983213564675
120,120,129,521,113141,L,230146,J131131.65+084435.5,588017990150062110,505760488420802560,1796,53884,55,197.8819732666016,8.743204116821289,0.013327899388968945,57.66686600000001,54.212063,2.6053212,50.192535,8.720614,2.3743694,8.083074,0.0,0.0,0.0,0.0,9.536124000000001,0.08119631,8.052789,2.0081700000000002,-0.2465899,0.5220947,0.38630596,0.10368813,1,0.1590375,0.0030860975,-9.949193,0.0044193864,-0.11357862,-0.13518584,-0.46279815,0.0,-0.48553549999999995,-0.2382038,0.5796883,0.016489767,1,8.6447735,8.650853,8.563478,8.927622,1,0.013326,170.0,8.95,-0.586,0.0,289273,1,1,0.0,-99.0,1,6.5075345,5.302942,5.04991,1.918595,1.05,0.15002497,1.5573695,0.32262352,0.67421377,51562390.0,10927220.0,76477810.0,15843087.0,0.0023510000000000002,8.44703,129.60304,1,0.013377905,0.0,0.0,0.0,8.586819,0.17628247,0.0,156762980.0,-0.9493052,-0.3631811,1,1,1.43,0.34772533,3.6201741999999997,22096716.0,5373139.0,55939836.0,0.0037259999999999997,7.2302575,130.62573,1,0.013401747,1,1.0,0.348,27235054.0,0.001398,4.7925754000000005,131.1511,0.013401713999999999,0,0.0,0.0,0,2.0439148,7.712333,7.8835354,0.09203668,0.08996813,7.344327733908844,0.10560504186229105
121,121,130,522,122006,L,0,J225258.56+010833.8,587731187807158563,106901450117873664,379,51789,449,343.2439880371094,1.1425925493240356,0.016449466347694397,71.341835,34.035255,2.5900952999999998,51.630512,8.240986,2.7588415,6.9949125999999975,0.0,0.0,0.0,0.0,9.500008,0.08397865,7.962768,2.1219822999999995,-0.8032699000000001,0.7377442,0.40121624,0.105326936,1,0.14784424,0.0051261396,-9.896628999999999,0.053371638,-0.07507017,-0.09746645,-0.41629317,0.0,-0.59711564,-0.18737820000000002,0.5107478,0.028684137000000002,1,8.538977000000001,8.598884,8.552769,8.707964,1,0.016478,126.0,9.66,0.16,0.0,-99,-1,0,0.0,-99.0,1,7.5756235,6.1733199999999995,6.16551,2.342441,0.466,0.06722232,0.7236688,0.1506017,0.643941,34916424.0,7821882.0,54223016.0,11284276.0,0.0011330000000000001,8.330675999999999,113.005974,1,0.016503453,102.75908000000001,29.330208000000002,0.0,8.524153,0.17649321,0.0,135861520.0,-0.97585493,-1.1358471,1,1,0.597,0.13362204,1.6618842,14075574.0,3150430.2,39182532.0,0.0010539999999999998,9.95209,150.17188000000004,1,0.016522288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0439148,7.54303,7.734184,0.09728946,0.090380415,7.148466114354619,0.0972048778601397
