,Unnamed: 0,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
2013,22563,0.04939391,1.4892044000000001e-05,99.60698000000001,2.9703774,17.363129999999998,2.4229207,0.75866175,0.01080266270621593,587722981754273940,0.1940484,212.50272,-1.0628414,9.986704,9.879939,10.100717999999999,-0.7476130999999999,-0.99965984,-0.44219643,-0.72092813,0.0,-4.535411615407162,2,-99.9,-99.9,-99.9,-99.9,0.053438418,2013,78.81086086368401
2016,22589,0.05197871,1.8710138e-05,48.848843,2.5450466,8.260667999999999,2.1035929,0.77183914,0.019089571754346567,587722982290948335,0.5135329000000001,212.0267,-0.8212306,10.346739,10.255583999999999,10.439179,-0.7881577,-1.1410525,-0.41481486,-0.77793366,0.0,-4.931662112303842,2,-99.9,-99.9,-99.9,-99.9,0.045210272,2016,59.10055769241507
2017,22597,0.05368676,7.845701500000001e-06,146.9291,2.6996355,37.535305,2.1778321,0.5926679,0.006752320659155851,588848899390046473,0.28280170000000004,212.60992000000002,-0.5885592,9.621858999999999,9.53385,9.730978,-0.1949237,-0.39578956,0.09327948,-0.15125504,0.0,-4.389917761217687,1,8.726164,8.679957,8.778542,8.72925,0.04570734,2017,73.5725096744406
2018,22598,0.054459997,7.345141e-06,91.54937,2.2179444,33.961754,1.9647791000000001,0.43066525,0.010104831919396064,587722982828015808,0.2146058,212.47136,-0.38395873,9.180978999999999,9.127347,9.257418,-0.14020777,-0.44232544,0.1961751,-0.12307517,0.0,-4.796808174976788,1,8.402316,8.260496,8.535226,8.397861500000001,0.04342857,2018,77.6075985077045
2019,22600,0.025768604,8.9960595e-06,164.68625,2.9317896,45.19749,2.7156173999999997,0.56154305,0.007469094957505033,588848899390046433,0.8623905999999999,212.5595,-0.57854146,9.3399,9.27324,9.42719,-0.40025982,-0.64381635,-0.106249966,-0.37503317,0.0,-4.534774768983146,1,8.5814495,8.524441,8.649439,8.58694,0.04505226,2019,30.413931650099226
2027,22621,0.053120073,2.144328e-05,50.940067,2.2051053,16.111094,2.0859203,0.4999345,0.018751391273011325,587722982290948228,0.2640986,211.90712000000002,-0.80674356,9.912223,9.811528,10.009793,-1.0139534,-1.475,-0.59772724,-1.0363636,0.0,-5.138857920616738,2,-99.9,-99.9,-99.9,-99.9,0.045383744000000004,2027,74.68660164931659
2028,22624,0.052979395,7.815212e-06,105.21236,2.1901028,29.454245,1.8568707999999998,0.55291885,0.008071792483619306,588848899926786251,0.3952745,212.17332000000002,-0.16961904,9.612260000000001,9.544913000000001,9.700477000000001,-0.11524213,-0.35264309999999993,0.19050021,-0.081071444,0.0,-4.562781622283809,1,8.6645565,8.5967865,8.716377,8.656582,0.040412187999999995,2028,66.71690497909327
2029,22633,0.05414721,6.055504e-06,219.39853,2.8353342999999995,68.07885,2.118998,0.5082215,0.004541681112593693,588848899389915269,0.25592570000000003,212.18306,-0.57385886,9.348975999999999,9.289438,9.4319515,-0.24471296,-0.5494346999999999,0.07264153,-0.2383966,0.0,-4.765706992363851,1,8.601736,8.570538,8.635729,8.603133,0.040836923,2029,75.17155586045169
2030,22634,0.05204193,9.019261e-06,83.119644,1.9526471999999997,25.454957999999998,1.7715493000000002,0.51393133,0.00976933278733749,587722982827884810,0.545899,212.15762,-0.22515579,9.230002,9.173688,9.309211,-0.2930902,-0.5196428,-0.012616781,-0.26612976,0.0,-4.441841201560632,1,8.587209,8.504344,8.672799000000001,8.588572000000001,0.039632983999999996,2030,56.91388042458417
2033,22643,0.052325577000000005,1.4193152e-05,6.4675720000000005,2.8783207,0.8443540999999999,2.505132,0.88421667,0.17010038842761194,588848899389849799,0.6277265000000001,212.0878,-0.5912861999999999,10.359731,10.267658,10.448646,-1.1869186,-1.9782258000000001,-0.6484001,-1.313313,0.0,-5.790705189798198,-1,-99.9,-99.9,-99.9,-99.9,0.042323463,2033,51.11741370086045
2034,22644,0.052523952,1.9263283e-05,47.503075,2.277334,13.308672,1.9863502,0.5525869999999999,0.019073934505962876,587722982291013790,0.52869,212.08556000000002,-0.6754613,9.941272999999999,9.84838,10.03404,-0.7577814,-1.1381248,-0.42412790000000006,-0.7811264,0.0,-4.956369669554416,1,8.691521,8.563214,8.804117,8.683666,0.04152944,2034,58.0830139341289
2035,22646,0.05215927,9.576875999999999e-06,373.76486,4.345682599999999,90.23344,2.6416085,0.61723095,0.003302616198655304,587722982291013769,0.4581057,212.06742999999997,-0.7279099,9.622351,9.530558000000001,9.722896,-0.09272322,-0.22043869,0.052589152,-0.08392477,0.0,-3.599298038864453,1,9.126325,9.108663,9.15197,9.130316,0.04214044,2035,62.7350608195932
2036,22647,0.025062965,1.319119e-05,140.01674,2.6640332000000004,43.326912,2.297653,0.50942224,0.007571518989880515,588848899926720594,0.5308616,212.13171,-0.12704596,9.661869,9.603096,9.739664999999999,0.065707535,-0.19186978,0.34144378,0.074787,0.0,-4.5266981735354985,1,8.912828999999999,8.845469999999999,8.938417,8.891944,0.039261855,2036,57.9363118304585
2046,22676,0.053464415999999994,1.6769987e-05,85.948814,2.590867,21.896696,1.9746828,0.5938613,0.010520625725514949,588848898852847827,0.2908858,211.80322,-0.9748292,10.364796,10.270379,10.45608,-0.51931804,-0.93884605,-0.14438213,-0.5416141,0.0,-5.021214581917858,2,-99.9,-99.9,-99.9,-99.9,0.058095306,2046,73.08900498609881
2047,22678,0.029538197000000002,6.6188745e-06,299.76215,3.3718796,78.50825,2.4299836,0.5818615,0.003745830268482304,588848898852847781,0.25000120000000003,211.7503,-0.8505234,9.4884615,9.416955999999999,9.581271000000001,-0.3223797,-0.54064393,-0.07234496,-0.30649444,0.0,-4.32382778705056,1,8.834048,8.816791,8.872326,8.844559,0.047955737000000005,2047,75.52241680426675
2051,22695,0.053307362000000004,1.7536735e-05,56.71321999999999,2.8363435000000004,21.6024,2.4836110000000002,0.41918227,0.02074035634679346,587729774758199471,0.8898574,211.54915,-1.2279136,10.290431,10.1795,10.402402,-0.47634719999999997,-1.2957143,0.048550863,-0.6235816999999999,0.0,-5.804813156142365,3,-99.9,-99.9,-99.9,-99.9,0.058386408,2051,27.14466669869148
2052,22696,0.054853655,8.652945999999999e-06,281.05014,4.111002399999999,65.35177,2.8746543,0.63352644,0.004681238431858403,587729774758199429,0.8277938,211.4723,-1.2456593999999999,10.187319,10.09978,10.280555,0.031764827999999995,-0.17734133,0.30323544,0.06294706,0.0,-4.35554435915423,1,8.991342999999999,8.964385,9.013459,8.988922,0.06135105,2052,34.127229557409024
2055,22714,0.024441352000000003,8.144366e-06,189.58973999999998,9.385326,65.11435,6.725989299999999,0.46413812,0.017085216893718513,587722982290620479,0.7799906,211.21558,-0.64161295,10.757278,10.662539500000001,10.840486,-1.3683006000000002,-2.1921687000000003,-0.71368414,-1.4529264,0.0,-5.9326645418026205,4,-99.9,-99.9,-99.9,-99.9,0.047599867000000004,2055,38.74028524489446
2056,22721,0.024730785,8.1306025e-06,1327.8143,11.155342,260.06555,5.1028156,0.70805454,0.0018155576755663496,588848899389456487,0.669632,211.21925,-0.6112563,10.462335000000001,10.372129,10.561438,0.33659002,0.16161382,0.5609468000000001,0.36128032,0.0,-4.115210424931738,1,9.2295475,9.222288,9.236807,9.2295475,0.04790567,2056,47.9613312614239
2061,22753,0.047568373,1.5838536e-05,5.8779144,2.1918812,-6.09475,2.3596237,,-0.2420611080731124,587722982827426059,0.3840273,211.10827999999998,-0.35614923,9.952908,9.84647,10.060628999999999,-0.8126827,-1.3873416,-0.38286722,-0.8851044,0.0,-5.463996838906648,-1,-99.9,-99.9,-99.9,-99.9,0.052541513,2061,67.41663287447129
2062,22755,0.024456263,1.033626e-05,116.54097,2.2099807,29.90467,2.0889297,0.5907395999999999,0.008066225578140077,588848899389391050,0.3929268,211.10573,-0.4567741,9.744256,9.654933,9.836768,-0.6522456,-0.93218875,-0.3394736,-0.6358312,0.0,-4.78069507300291,1,8.579528,8.5222,8.646251,8.584225,0.052829415,2062,66.8632635322046
2063,22756,0.025568907999999998,8.077038e-06,144.0202,2.3953207,46.268116,2.1937757,0.4931416,0.007010539603364983,587722982827163823,0.333048,210.4187,-0.39549270000000003,9.1616125,9.096755,9.2541485,-0.50921404,-0.76290315,-0.23315506,-0.4980291,0.0,-4.50379095993567,1,8.666785,8.589085,8.719522,8.654304,0.048481602,2063,70.54611853042745
2064,22761,0.025112352999999997,5.4656834e-06,471.60927999999996,4.4520245,149.40617,3.0067158,0.4992138,0.0030583096741773554,587722984438038552,0.3026743,211.02074,0.9981701999999999,9.090492,9.043391,9.1436615,-0.13113926,-0.35945448,0.14491529999999997,-0.10726959,0.0,-4.436988458165664,1,8.329016000000001,8.158327,8.437777,8.298052,0.038536556,2064,72.38170119611897
2065,22764,0.042599137999999995,8.976111e-06,155.53069,2.4694514,48.49378,2.0090272000000002,0.50613004,0.006007772391229167,587726031188328591,0.5630348000000001,210.93047,1.165821,9.226915,9.153651,9.320716000000001,-0.60773414,-0.8211972,-0.35724294,-0.58922005,0.0,-4.32781189221618,1,8.828203,8.7898,8.863111,8.826455000000001,0.033712238,2065,55.73406469442141
2066,22765,0.04296834,1.0539679000000001e-05,166.61183,4.205088,51.991455,3.2734172000000004,0.5057739,0.009192607303744035,587722984437973151,0.2854298,210.92659,0.9943811,10.005219,9.911452,10.100453,-0.8046664000000001,-1.0504131,-0.49805197,-0.77423257,0.0,-4.536271999605626,1,8.586095,8.502315,8.671657000000002,8.586986,0.034747854,2066,73.4154584957455
2067,22771,0.043023347999999996,1.2626094000000001e-05,165.6211,3.0971900000000003,43.18741,2.4176219,0.58375853,0.00668390340269066,587722984438038540,0.6826897,211.01542999999998,0.89653003,10.1765,10.112259,10.265041,0.39283714,0.10210075,0.69178766,0.3969442,0.0,-4.73809354163783,1,9.008077,8.9795265,9.056285,9.017906,0.03798911,2067,46.945815082014406
2068,22772,0.04308878,7.201789200000001e-06,371.17624,3.8585575,93.9187,2.5865326,0.5968281,0.0032347943038960143,588848900999938114,0.8382184000000001,210.93086,0.8140265999999999,9.0768385,9.015441000000001,9.163574,-0.14021453,-0.3822581,0.16363648,-0.109310806,0.0,-4.542015079907995,1,8.954488000000001,8.943800999999999,8.970604,8.957203,0.039285712,2068,33.0475375012182
2069,22779,0.04298847,1.4273280999999999e-05,192.00757,3.8390748999999995,46.540203000000005,2.8790092,0.6154900999999999,0.006843618351463902,588848900999938189,0.3723314,210.86604,0.73321986,10.73904,10.645936,10.829916,0.18027233,-0.1992804,0.5053191,0.15301937,0.0,-4.920092986681317,1,9.190707000000002,9.133011999999999,9.265637,9.199325,0.03697876,2069,68.14052720320002
2070,22806,0.03156494,1.0186006e-05,906.6846300000001,8.390209,221.11007999999998,4.2369639999999995,0.61284775,0.002253724197388794,587722984438038680,0.7605246,211.15008999999998,0.85131425,9.903574,9.821391,9.999427,-0.03778667,-0.18227167,0.16032120000000002,-0.010975233999999999,0.0,-3.877052641381033,1,9.090385000000001,9.083322,9.097448,9.090385000000001,0.03896878,2070,40.489532684673875
2071,22807,0.044807922,6.79585e-06,210.36469,3.2744912999999998,54.373703000000006,2.535515,0.5875839,0.005518461425202976,587722983901298848,0.7090281999999999,211.31529,0.5383177,9.63893,9.563514,9.730159,-0.31542677,-0.56964266,-0.029444313,-0.2995435,0.0,-4.559856186117583,1,8.559452,8.481542999999999,8.602530999999999,8.542036999999999,0.045920372,2071,44.844098079333435
2073,22817,0.04673614,1.1919249e-05,213.99985,3.8871464999999996,53.14604,2.4839342,0.60494256,0.005408245980765326,587722983364362498,0.5590801999999999,211.19707000000002,0.14606065,10.207751,10.117834,10.299019,-0.025206467000000003,-0.27804413,0.26740333,-0.0053203999999999994,0.0,-4.5271698116014285,2,-99.9,-99.9,-99.9,-99.9,0.04134705,2073,56.00778871478276
2074,22820,0.047644686,1.2484983e-05,69.91991,2.0905578,17.526498999999998,1.8147544999999998,0.60090566,0.01173254784450648,587722984438235275,0.3499724,211.6046,0.892899,9.548289,9.480941,9.643034,-0.15726262,-0.7948861,0.45344847,-0.17071882,0.0,-5.685230299486049,1,8.474283999999999,8.252668,8.619472,8.4360695,0.042265218,2074,69.51437301478624
2079,22856,0.048074346,1.2881395999999999e-05,11.949598,6.204685700000001,-0.1872575,5.835216,,-0.21210370016564567,587722984438300981,0.4743178,211.73587,1.0121255,10.405164,10.312414,10.49372,-0.9083815000000001,-1.7664179,-0.418038,-1.0922279,0.0,-5.773279416459308,-1,-99.9,-99.9,-99.9,-99.9,0.041236743,2079,61.685058654472385
2080,22881,0.025523484,1.2023733e-05,79.898926,1.7207451,17.815197,1.7376488,0.6517503000000001,0.009672577073879857,587722983364690143,0.6378905,211.99219,0.11387914,9.212786999999999,9.1229,9.313187,-1.0446752000000001,-1.3224136999999998,-0.7724137,-1.0474137,0.0,-4.574553576823674,1,8.477236999999999,8.379994,8.560948,8.470471,0.045633256,2080,50.36530135244055
2088,22926,0.029159956,2.0118485e-05,32.39532,1.5332716,7.875319500000001,1.799078,0.61421406,0.024630802719818143,588848900463853872,0.14323129999999998,212.63504,0.22418699,9.009395,8.928081,9.103297,-0.9397175999999999,-1.555,-0.5736557,-1.0643278,0.0,-5.278388933515408,2,-99.9,-99.9,-99.9,-99.9,0.037245765,2088,81.76512892413511
2089,22935,0.025426092999999997,8.721181e-06,1504.7052,13.997278,317.27547999999996,6.2491183,0.6760149000000001,0.00199468972116792,587722984438759519,0.7682659000000001,212.74039,1.0357485,10.534228,10.443433,10.630547,0.32274200000000003,0.17641529999999997,0.51536965,0.3458925,0.0,-3.849531068376351,1,9.08192,9.046299000000001,9.094302,9.070300999999999,0.03414284,2089,39.801577449687855
2094,22961,0.054439962,1.9133971e-05,9.609886,1.4979372,2.4588813999999997,1.5910018999999997,0.5919807,0.0739582510711612,588848899927048505,0.6509883000000001,212.87794,-0.08305903,9.901505,9.804383,10.000753999999999,-1.4545698999999999,-1.9210365000000003,-1.003,-1.4620183,0.0,-5.1912177083281845,2,-99.9,-99.9,-99.9,-99.9,0.044806987,2094,49.38384303517571
2096,22963,0.05553887,1.1860817e-05,28.318015999999997,11.65753,-3.506997,8.520664,,-0.1325382191323108,588848900463984692,0.9241914,212.9745,0.22296783,11.141680000000001,11.048031,11.235197,-0.7298386,-1.6055553999999999,-0.07166654,-0.8386110000000001,0.0,-5.96860893029276,-1,-99.9,-99.9,-99.9,-99.9,0.042373925,2096,22.4532608313037
2098,22984,0.054776054000000005,1.7111983e-05,84.754265,3.15508,19.389662,2.4578252,0.6405913000000001,0.01312616115405542,587722983902019796,0.7034087,213.02435,0.4853719,10.4743,10.382752,10.568739,-0.05279578,-0.3775148,0.28258437,-0.04746522,0.0,-4.891815610235343,2,-99.9,-99.9,-99.9,-99.9,0.042729802000000004,2098,45.29887171033891
2105,23003,0.048742022,1.25333945e-05,377.01947,6.491056400000001,74.60754,3.8885171,0.7035811,0.00471730128209287,587722982291865751,0.4583004,214.1206,-0.7438934,10.945753999999999,10.854382000000001,11.045336,0.59386414,0.33243904,0.8845,0.60846955,0.0,-4.5856292476635065,2,-99.9,-99.9,-99.9,-99.9,0.046950165,2105,62.72251031154872
2106,23018,0.036377557000000005,1.2471380999999999e-05,232.93332999999998,4.1940565,53.462543000000004,2.9937617999999997,0.63918203,0.005863190606507821,587722982828933296,0.7756789000000001,214.56876,-0.3787199,9.939963,9.861939999999999,10.034255,0.05254255,-0.17335637,0.2987856,0.062714614,0.0,-4.324923206567949,1,8.986781,8.948935,9.011451,8.980192,0.045658662999999995,2106,39.13337540624089
2107,23021,0.05117046,1.0296514e-05,158.0473,3.316156,40.364371999999996,2.5636718,0.5927889000000001,0.0074191138502071,588848899390963892,0.5305566999999999,214.63132000000002,-0.48518795,9.784479,9.720205,9.87071,0.03451457,-0.21799152,0.3237981,0.052903287,0.0,-4.573086770210071,1,8.919765,8.866859,8.96309,8.914974,0.043808676,2107,57.95692347667084
2108,23022,0.051744044,8.466472e-06,285.79446,4.3914876,74.22596,3.129737,0.585498,0.0050619251510035925,588848899391029496,0.6633183000000001,214.81215,-0.42603126,9.255394,9.192603,9.342559,-0.31587172,-0.44505477,-0.15768236,-0.30136856,0.0,-3.6391796975212887,1,8.626081,8.582206,8.677564,8.629885,0.04287533,2108,48.446561060917425
2109,23028,0.051390212000000005,9.399989e-06,234.04487999999998,3.8862057,60.103004000000006,2.7278773999999997,0.59040296,0.005389971459956974,587722982828998820,0.4617050999999999,214.71412999999998,-0.28020462,9.775665,9.699565,9.869081,-0.06595455,-0.3264149,0.22131993,-0.052547492,0.0,-4.542776130968232,1,8.926207000000002,8.871282,8.954422000000001,8.912851,0.04946272,2109,62.50281066791471
2110,23045,0.04859077,9.836809e-06,196.14621,4.161727,50.825367,2.6209967,0.5864994000000001,0.006275246848117866,588848898853830799,0.6848483,214.02537999999998,-0.9357421999999999,9.772735,9.707768,9.864495,0.12079998,-0.12565544,0.39493677,0.13464066,0.0,-4.474696033821361,1,8.841797,8.803547,8.874839,8.839193,0.04619587,2110,46.77632202795574
2111,23051,0.05151656,1.0009314e-05,415.6414,6.036338300000001,92.21088,3.5758183,0.6539366,0.0039897182164921954,588848899927638280,0.5286549,214.25932000000003,-0.16358037,10.383498,10.304772,10.481584,0.3524421,0.11634612,0.64950746,0.3829268,0.0,-4.4726061174145615,1,9.002996000000001,8.965191,9.016183,8.990686,0.037631378,2111,58.08538318536925
2112,23053,0.04956877,8.960981e-06,109.24271,2.684059,28.235096000000002,2.0587077000000003,0.5876031999999999,0.008636573490638946,588848899927769282,0.7228816,214.42139,-0.14419764,9.396144,9.34017,9.474491,-0.08376796,-0.34334588,0.21703926,-0.06315331,0.0,-4.635181480964083,1,8.354066,8.178142,8.5567875,8.367464,0.0401432,2112,43.70709397432293
2114,23079,0.038042374,1.9560268000000002e-05,58.11201,2.1828418,17.356385999999997,2.053717,0.5248066,0.016103050700570994,587722982291734755,0.3083645,213.78577,-0.78299016,10.215688,10.108785000000001,10.319231,-0.541011,-1.2955695,-0.05935463,-0.6774621,0.0,-5.533505841285366,2,-99.9,-99.9,-99.9,-99.9,0.04451113599999999,2114,72.03930472073218
2115,23099,0.049718305,9.435436e-06,541.74146,6.692514999999999,114.04513500000002,3.7437491,0.6767153,0.003206715124612812,587729972590870756,0.4649138,214.13348,-1.1821445,10.510385000000001,10.4259405,10.606188000000001,0.58742744,0.41780505,0.8000001999999999,0.60890263,0.0,-4.012953900230821,1,9.166705,9.132016,9.176684,9.15435,0.041117936,2115,62.295356523367424
2118,23148,0.03864472,2.6197338e-05,20.274057,1.5198419,6.135987999999999,1.5210073,0.51905614,0.034039130235234236,587722982828605499,0.5674496,213.77022000000002,-0.24622807,9.003998,8.946218,9.087912,-0.90542865,-1.5863636,-0.33666658,-0.96151507,0.0,-5.648214512622714,2,-99.9,-99.9,-99.9,-99.9,0.042816453,2118,55.42743059494983
2119,23152,0.05349509,1.0255655999999999e-05,476.50897000000003,7.681941999999999,86.2937,4.9166374,0.742092,0.0046569928005234075,588848899927376191,0.7658181,213.6126,-0.19525234,10.411064,10.344197,10.498625,0.7803533,0.5694969,1.0302565000000001,0.7998767,0.0,-4.350406583493744,1,8.982053,8.960247,9.004969000000001,8.982608,0.046512767999999996,2119,40.020171181806084
2122,23208,0.053830326,1.4087784999999998e-05,206.97485,4.764481,42.493183,3.0920126,0.6875983,0.006804877888042375,588848898853437593,0.822723,213.15175,-1.0364119,10.867471,10.771478,10.972103,0.43788368,0.14024396,0.77906257,0.45965326,0.0,-4.781580872349298,2,-99.9,-99.9,-99.9,-99.9,0.059597354000000005,2122,34.641687157014324
2123,23209,0.05441646,6.4968790000000005e-06,427.16607999999997,5.284633,127.74371000000001,3.141673,0.5242572,0.0035754557604321295,587722982291407155,0.7354096,213.10117999999997,-0.7320474,9.32939,9.274600999999999,9.41348,-0.058287542000000005,-0.22065778,0.17005222,-0.025302783,0.0,-4.0757764234814235,1,8.61384,8.591954,8.653953,8.622953,0.04935833,2123,42.65816189223264
